"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"37",245.030274153031,860330.1,22.6,"C9H10O8","O8","CHO",9,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.037550605191,245.03029084524,-0.0678441508712919,0.07,245,244.756671159913,0.243328840086747,5,0.888888888888889,1.11111111111111,-3,18.9259667151846,17,0.9,20,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"38",245.045541128991,799499.2,20.86,"C13H10O5","O5","CHO",13,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.052817581151,245.04554697834,-0.0237727390913112,0.02,245,244.771921088631,0.228078911369266,9,0.384615384615385,0.769230769230769,4,18.9271402638846,18,1,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"39",245.066637095771,809452.8,21.15,"C10H14O7","O7","CHO",10,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.073913547931,245.06667635054,-0.159524301043392,0.16,245,244.792993499466,0.207006500533851,4,0.7,1.4,-3,18.9287656002077,17,0.9,22,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"40",247.024772012313,1303384,35.23,"C12H8O6","O6","CHO",12,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.032048464473,247.02481153684,-0.159352498085638,0.16,247,246.748941945068,0.251058054932287,9,0.5,0.666666666666667,3,19.0793913837692,18,0.9,26,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"41",247.061200954949,1099674.6,29.42,"C13H12O5","O5","CHO",13,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.068477407109,247.06119704214,0.0157731008839314,0.02,247,246.785330210821,0.214669789179396,8,0.384615384615385,0.923076923076923,3,19.0821902687923,18,0.9,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"42",247.097509897774,855005.2,22.44,"C14H16O4","O4","CHO",14,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.104786349934,247.09758254744,-0.292818479147631,0.29,247,246.821598610755,0.178401389244669,7,0.285714285714286,1.14285714285714,3,19.0849891538154,18,0.9,30,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"43",249.004042895573,1024226.1,27.27,"C11H6O7","O7","CHO",11,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.011319347733,249.00407609534,-0.132793053840975,0.13,249,248.726002756777,0.273997243222567,9,0.636363636363636,0.545454545454545,2,19.2316425036538,18,0.9,24,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"44",249.040439838259,1306980.5,35.33,"C12H10O6","O6","CHO",12,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.047716290419,249.04046160064,-0.0870329106710385,0.09,249,248.762359058312,0.237640941687886,8,0.5,0.833333333333333,2,19.2344413886769,18,0.9,26,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"45",249.076812780983,1272615,34.35,"C13H14O5","O5","CHO",13,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.084089233143,249.07684710594,-0.137253660413151,0.14,249,248.798691386683,0.201308613316797,7,0.384615384615385,1.07692307692308,2,19.2372402737,18,0.9,28,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"46",249.113092723854,1094441.5,29.27,"C14H18O4","O4","CHO",14,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.120369176014,249.11323261124,-0.559280265109483,0.56,249,248.834930819045,0.165069180954845,6,0.285714285714286,1.28571428571429,2,19.2400391587231,18,0.9,30,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"47",251.01972972149,1869483.8,50.7,"C11H8O7","O7","CHO",11,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.02700617365,251.01972615914,0.0141347927154052,0.01,251,250.739438848776,0.260561151223584,8,0.636363636363636,0.727272727272727,1,19.3866925085615,18,0.9,24,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"48",251.056036664317,1919150.3,52.1,"C12H12O6","O6","CHO",12,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.063313116477,251.05611166444,-0.297544778646378,0.3,251,250.775705250947,0.224294749052547,7,0.5,1,1,19.3894913935846,18,0.9,26,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"49",251.092475606937,2199600.8,60,"C13H16O5","O5","CHO",13,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.099752059097,251.09249716974,-0.0855328203382581,0.09,251,250.812103505519,0.187896494481492,6,0.384615384615385,1.23076923076923,1,19.3922902786077,18,0.9,28,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"50",251.128865549634,752307.2,19.25,"C14H20O4","O4","CHO",14,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.136142001794,251.12888267504,-0.0679212650091884,0.07,251,250.848452814881,0.151547185119483,5,0.285714285714286,1.42857142857143,1,19.3950891636308,18,0.9,30,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"51",252.998841144924,1125488.5,29.75,"C10H6O8","O8","CHO",10,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.006117597084,252.99899071764,-0.588854779156022,0.59,253,252.716340378715,0.283659621285352,8,0.8,0.6,0,19.5389436284462,18,0.9,22,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"52",253.035299078657,1895282.9,51.43,"C11H10O7","O7","CHO",11,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.042575530817,253.03537622294,-0.303666748186904,0.3,253,252.752757603194,0.247242396806399,7,0.636363636363636,0.909090909090909,0,19.5417425134692,18,0.9,24,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"53",253.071639012605,3185973.3,87.77,"C12H14O6","O6","CHO",12,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.078915464765,253.07176172824,-0.482982362861149,0.48,253,252.789056959647,0.210943040353413,6,0.5,1.16666666666667,0,19.5445413984923,18,0.9,26,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"54",253.108005946504,2933303.8,80.65,"C13H18O5","O5","CHO",13,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.115282398664,253.10814723354,-0.555995825016806,0.56,253,252.825383285902,0.17461671409788,5,0.384615384615385,1.38461538461538,0,19.5473402835154,18,0.9,28,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"55",255.014537481159,803125.3,20.67,"C10H8O8","O8","CHO",10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.021813933319,255.01464078144,-0.403482341032753,0.4,255,254.729785970414,0.270214029586356,7,0.8,0.8,-1,19.6939936333538,18,0.9,22,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"56",255.050942414989,2116663.5,57.66,"C11H12O7","O7","CHO",11,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.058218867149,255.05102628674,-0.327549537204613,0.33,255,254.766150254169,0.233849745830952,6,0.636363636363636,1.09090909090909,-1,19.6967925183769,18,0.9,24,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"57",255.08729134892,4750522,131.81,"C12H16O6","O6","CHO",12,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.09456780108,255.08741179204,-0.470307201489597,0.47,255,254.802458600556,0.197541399443764,5,0.5,1.33333333333333,-1,19.6995914034,18,0.9,26,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"58",255.123691282759,1228028.4,32.64,"C13H20O5","O5","CHO",13,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.130967734919,255.12379729734,-0.41390770367256,0.41,255,254.838817889904,0.161182110096206,4,0.384615384615385,1.53846153846154,-1,19.7023902884231,18,0.9,28,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"59",255.160038216694,760798.7,19.48,"C14H24O4","O4","CHO",14,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.167314668854,255.16018280264,-0.564419960084108,0.56,255,254.875124238528,0.124875761472168,3,0.285714285714286,1.71428571428571,-1,19.7051891734462,18,0.9,30,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
