"","exp_mass","abundance","RT"
"900",859.102774762298,921582.6,5.4
"901",859.123103705666,1031226.4,6.24
"902",859.158327607542,1280333.1,8.15
"903",859.19510850508,1347425.8,8.66
"904",859.231895402601,1374197.5,8.86
"905",859.268073301819,1491210.1,9.76
"906",859.303993201755,1440413.8,9.37
"907",859.341771096516,1381042.5,8.91
"908",860.306883407963,746309.2,4.06
"909",861.117782149009,1073283.5,6.55
"910",861.153920048338,1179799.4,7.37
"911",861.174385991326,1055138.3,6.41
"912",861.211068889137,932919.1,5.48
"913",861.247106788744,1457738.9,9.49
"914",863.096258637486,768966.9,4.22
"915",863.133494533757,1155419.9,7.17
"916",863.169902432334,1181295.9,7.37
"917",863.206322330877,1126787.9,6.95
"918",863.243109228399,1086744.9,6.65
"919",863.279006128399,948267.8,5.59
"920",863.299068072512,986167.8,5.88
"921",865.18519881824,1310154.8,8.35
"922",865.257091617966,1317491,8.4
"923",865.278181559215,970879.1,5.75
"924",865.314666457577,1019283.3,6.12
"925",867.089578513132,1054316.1,6.38
"926",867.127082408656,1089792.4,6.65
"927",867.164259305091,1567125.6,10.3
"928",867.2010862025,1136041.9,7.01
"929",867.237505101047,1515838.3,9.91
"930",867.273875999727,1160402.5,7.19
"931",867.310230898452,1123302.8,6.91
"932",868.276587206433,785472.3,4.32
"933",869.107626891372,964047,5.68
"934",869.143069792637,1205858.4,7.53
"935",869.179498691156,1377654.9,8.85
"936",869.215989589502,1465099.3,9.52
"937",869.253448485151,1538719.6,10.08
"938",869.289151385692,1351476.1,8.65
"939",870.148458991884,756498.9,4.09
"940",871.122502278452,988211,5.86
"941",871.158851177193,963143.6,5.67
"942",871.23281797114,1917680.8,12.97
"943",871.268073872927,1458436.3,9.46
"944",871.304229772206,1560087.9,10.23
"945",871.341623668036,1277613.5,8.07
"946",873.11932871581,788495.8,4.33
"947",873.174851561138,1357358.8,8.67
"948",873.210802460988,1312194.5,8.33
"949",873.24797335744,1323864.3,8.42
"950",873.284674255201,1484268,9.64
"951",873.320509155374,1423744.6,9.18
"952",874.197452712436,792683.7,4.35
"953",874.322802363245,896690.4,5.15
"954",875.096679207424,881636.8,5.03
"955",875.132835106704,890616.6,5.1
