"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"39",229.050592348013,3592711.3,104.45,"C13H10O4","O4","CHO",13,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230.057868800173,229.05063235604,-0.173904190369759,0.17,229,228.794832410354,0.205167589646123,9,0.307692307692308,0.769230769230769,5,17.6967622160154,17,1,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"40",229.086953286951,1210378.3,33.88,"C14H14O3","O3","CHO",14,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230.094229739111,229.08701786134,-0.280643237150331,0.28,229,228.831152748343,0.168847251657468,8,0.214285714285714,1,5,17.6995611010385,17,1,30,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"41",230.993451085308,2879528.3,83.32,"C11H4O6","O6","CHO",11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.000727537468,230.99351140924,-0.260016133818808,0.26,231,230.735521734226,0.264478265773704,10,0.545454545454545,0.363636363636364,4,17.8462144508769,17,1,24,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"42",231.029813024244,3968171.3,115.57,"C12H8O5","O5","CHO",12,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.037089476404,231.02989691454,-0.36153830487307,0.36,231,230.771843071097,0.228156928903331,9,0.416666666666667,0.666666666666667,4,17.8490133359,17,1,26,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"43",231.066241963068,2011694.1,57.61,"C13H12O4","O4","CHO",13,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.073518415228,231.06628241984,-0.174327396527362,0.17,231,230.808231333042,0.191768666958126,8,0.307692307692308,0.923076923076923,4,17.8518122209231,17,1,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"44",233.009062700427,3434956,99.77,"C11H6O6","O6","CHO",11,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.016339152587,233.00916147304,-0.422075713234757,0.42,233,232.748882699409,0.251117300590863,9,0.545454545454545,0.545454545454545,3,18.0012644557846,17,0.9,24,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"45",233.045475639277,2881999,83.39,"C12H10O5","O5","CHO",12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.052752091437,233.04554697834,-0.304799076603849,0.3,233,232.785254979247,0.214745020753099,8,0.416666666666667,0.833333333333333,3,18.0040633408077,17,0.9,26,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"46",233.060755613617,684144.3,18.28,"C16H10O2","O2","CHO",16,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.068032065777,233.06080311144,-0.202923152056275,0.2,233,232.800517891831,0.199482108169093,12,0.125,0.625,10,18.0052368895077,18,1,34,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"47",233.081842578205,884977.9,24.23,"C13H14O4","O4","CHO",13,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.089119030365,233.08193248364,-0.384064988729958,0.38,233,232.821581310526,0.178418689474142,7,0.307692307692308,1.07692307692308,3,18.0068622258308,17,0.9,28,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"48",234.988311376611,927113.6,25.26,"C10H4O7","O7","CHO",10,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,235.995587828771,234.98842603154,-0.485835053004881,0.49,235,234.72592132884,0.274078671160112,9,0.7,0.4,2,18.1535155756692,17,0.9,22,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
