0min,,1min,,2min,,3min,,4min,,5min,,6min,,7min,,8min,,9min,,10min,,15min,,20min,,25min,,30min,,45min,,60min,,90min,,120min,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
522.0093994,0.000528317,522.0093994,0.002569443,522.0093994,0.002486567,522.0093994,0.002776246,522.0093994,0.002947728,522.0093994,0.003058089,522.0093994,0.003262309,522.0093994,0.003466338,522.0093994,0.003772443,522.0093994,0.004049369,522.0093994,0.004198744,522.0093994,0.005467976,522.0093994,0.006861751,522.0093994,0.006930185,522.0093994,0.008043463,522.0093994,0.009477925,522.0093994,0.010956533,522.0093994,0.011216483,522.0093994,0.011229419
520.9887085,0.000927267,520.9887085,0.003097351,520.9887085,0.003067162,520.9887085,0.003289017,520.9887085,0.003480193,520.9887085,0.003696151,520.9887085,0.003854128,520.9887085,0.004009446,520.9887085,0.004350394,520.9887085,0.004584443,520.9887085,0.004793596,520.9887085,0.005932447,520.9887085,0.007526658,520.9887085,0.007466689,520.9887085,0.00849515,520.9887085,0.010116645,520.9887085,0.011663507,520.9887085,0.011805629,520.9887085,0.011784856
520.0054321,0.001653244,520.0054321,0.003663362,520.0054321,0.00357978,520.0054321,0.003817175,520.0054321,0.003980238,520.0054321,0.004186905,520.0054321,0.004480545,520.0054321,0.004536702,520.0054321,0.004833512,520.0054321,0.005160228,520.0054321,0.005281189,520.0054321,0.00660513,520.0054321,0.008018096,520.0054321,0.008079855,520.0054321,0.009149239,520.0054321,0.010670633,520.0054321,0.012125498,520.0054321,0.012453939,520.0054321,0.012264843
518.984314,0.002115342,518.984314,0.004246579,518.984314,0.004239207,518.984314,0.004446598,518.984314,0.00466063,518.984314,0.004840788,518.984314,0.004889191,518.984314,0.005076961,518.984314,0.005432772,518.984314,0.005763088,518.984314,0.005930243,518.984314,0.007217186,518.984314,0.008596026,518.984314,0.008639779,518.984314,0.00975163,518.984314,0.011248626,518.984314,0.012874694,518.984314,0.01305037,518.984314,0.013073925
518.0007324,0.002724302,518.0007324,0.004891678,518.0007324,0.004804588,518.0007324,0.004997193,518.0007324,0.005212387,518.0007324,0.005321255,518.0007324,0.005498988,518.0007324,0.005712097,518.0007324,0.006028582,518.0007324,0.006246467,518.0007324,0.006462518,518.0007324,0.007792732,518.0007324,0.009252224,518.0007324,0.009330345,518.0007324,0.010394439,518.0007324,0.011935852,518.0007324,0.013503185,518.0007324,0.013742086,518.0007324,0.013717026
517.0169067,0.003287426,517.0169067,0.005511756,517.0169067,0.005382815,517.0169067,0.005506984,517.0169067,0.005789819,517.0169067,0.00581398,517.0169067,0.006052416,517.0169067,0.006230317,517.0169067,0.00659283,517.0169067,0.00677466,517.0169067,0.007014571,517.0169067,0.008232655,517.0169067,0.009789277,517.0169067,0.009856823,517.0169067,0.010953878,517.0169067,0.012499814,517.0169067,0.014125448,517.0169067,0.01437914,517.0169067,0.01435613
515.9951172,0.003767795,515.9951172,0.006048452,515.9951172,0.00598168,515.9951172,0.006058926,515.9951172,0.00635746,515.9951172,0.00652466,515.9951172,0.006664139,515.9951172,0.006797667,515.9951172,0.00709671,515.9951172,0.007405913,515.9951172,0.007558713,515.9951172,0.008927648,515.9951172,0.010390621,515.9951172,0.010331342,515.9951172,0.011588102,515.9951172,0.013169386,515.9951172,0.014767938,515.9951172,0.015008395,515.9951172,0.015027098
515.0108643,0.004368017,515.0108643,0.006741953,515.0108643,0.006469375,515.0108643,0.006691556,515.0108643,0.006866011,515.0108643,0.007038116,515.0108643,0.00716068,515.0108643,0.007309551,515.0108643,0.007694308,515.0108643,0.00800101,515.0108643,0.008139433,515.0108643,0.009482686,515.0108643,0.010977134,515.0108643,0.01108629,515.0108643,0.012142108,515.0108643,0.013738265,515.0108643,0.015331113,515.0108643,0.015663626,515.0108643,0.015649349
513.9885864,0.004898458,513.9885864,0.007308893,513.9885864,0.007175918,513.9885864,0.007319081,513.9885864,0.007524709,513.9885864,0.007649412,513.9885864,0.007787724,513.9885864,0.007970557,513.9885864,0.008399629,513.9885864,0.008592092,513.9885864,0.008758306,513.9885864,0.010117758,513.9885864,0.0116383,513.9885864,0.011671723,513.9885864,0.012875279,513.9885864,0.014329856,513.9885864,0.016025964,513.9885864,0.016247151,513.9885864,0.016224014
513.0039673,0.005493247,513.0039673,0.007901274,513.0039673,0.007754967,513.0039673,0.007860838,513.0039673,0.008018914,513.0039673,0.008226007,513.0039673,0.0083383,513.0039673,0.008561967,513.0039673,0.008862861,513.0039673,0.009107259,513.0039673,0.009331244,513.0039673,0.010616516,513.0039673,0.012166865,513.0039673,0.012277811,513.0039673,0.013420278,513.0039673,0.01495025,513.0039673,0.016695242,513.0039673,0.016929824,513.0039673,0.01689072
511.9811401,0.005915232,511.9811401,0.008527356,511.9811401,0.008256399,511.9811401,0.008421112,511.9811401,0.008528676,511.9811401,0.008732052,511.9811401,0.008810844,511.9811401,0.009006371,511.9811401,0.009331509,511.9811401,0.0096778,511.9811401,0.00984067,511.9811401,0.011213269,511.9811401,0.012704019,511.9811401,0.012813848,511.9811401,0.013912315,511.9811401,0.01545942,511.9811401,0.017119294,511.9811401,0.017447492,511.9811401,0.017413756
510.9960938,0.006475156,510.9960938,0.009025479,510.9960938,0.008831503,510.9960938,0.008820698,510.9960938,0.009038932,510.9960938,0.009196565,510.9960938,0.009368432,510.9960938,0.009477686,510.9960938,0.009816019,510.9960938,0.010128859,510.9960938,0.010411195,510.9960938,0.011631865,510.9960938,0.013227399,510.9960938,0.013313685,510.9960938,0.014495095,510.9960938,0.016045544,510.9960938,0.017590363,510.9960938,0.017918216,510.9960938,0.017960895
510.0107727,0.007017544,510.0107727,0.009606657,510.0107727,0.009343384,510.0107727,0.009421098,510.0107727,0.009635452,510.0107727,0.009607743,510.0107727,0.009821103,510.0107727,0.010028634,510.0107727,0.010265392,510.0107727,0.010668564,510.0107727,0.010846906,510.0107727,0.012120626,510.0107727,0.013694771,510.0107727,0.013858486,510.0107727,0.014976883,510.0107727,0.016616782,510.0107727,0.018233253,510.0107727,0.018515371,510.0107727,0.018494219
508.9874268,0.007413443,508.9874268,0.010055522,508.9874268,0.009864343,508.9874268,0.009894347,508.9874268,0.010007124,508.9874268,0.010201043,508.9874268,0.010298763,508.9874268,0.010507797,508.9874268,0.010741951,508.9874268,0.011176613,508.9874268,0.011383837,508.9874268,0.012683015,508.9874268,0.014223708,508.9874268,0.014438305,508.9874268,0.015602738,508.9874268,0.017194668,508.9874268,0.018794483,508.9874268,0.019074801,508.9874268,0.019039748
508.001709,0.007961224,508.001709,0.01071165,508.001709,0.010582536,508.001709,0.010423392,508.001709,0.010551,508.001709,0.010586117,508.001709,0.010775677,508.001709,0.010928314,508.001709,0.011257073,508.001709,0.011529298,508.001709,0.011885728,508.001709,0.013219393,508.001709,0.014690199,508.001709,0.014823754,508.001709,0.016021855,508.001709,0.01757923,508.001709,0.01947779,508.001709,0.019667074,508.001709,0.019655889
507.0158081,0.008356665,507.0158081,0.011313954,507.0158081,0.010947375,507.0158081,0.010977002,507.0158081,0.011003976,507.0158081,0.011242436,507.0158081,0.011320968,507.0158081,0.011423832,507.0158081,0.011831166,507.0158081,0.012073328,507.0158081,0.012382073,507.0158081,0.013746361,507.0158081,0.015289282,507.0158081,0.015443836,507.0158081,0.016518462,507.0158081,0.018110493,507.0158081,0.019905815,507.0158081,0.020083437,507.0158081,0.020250067
505.9917908,0.008916444,505.9917908,0.011792756,505.9917908,0.011457159,505.9917908,0.011459099,505.9917908,0.011568694,505.9917908,0.011705788,505.9917908,0.011831166,505.9917908,0.011983535,505.9917908,0.012285826,505.9917908,0.012551156,505.9917908,0.012786468,505.9917908,0.014178935,505.9917908,0.015772784,505.9917908,0.0159509,505.9917908,0.017054701,505.9917908,0.018715883,505.9917908,0.020492492,505.9917908,0.020745154,505.9917908,0.020821488
505.0053711,0.0094134,505.0053711,0.012214308,505.0053711,0.012070986,505.0053711,0.011952615,505.0053711,0.012030186,505.0053711,0.012164043,505.0053711,0.012356771,505.0053711,0.012397042,505.0053711,0.012754612,505.0053711,0.013155698,505.0053711,0.013341499,505.0053711,0.014584203,505.0053711,0.016203916,505.0053711,0.016466595,505.0053711,0.017631337,505.0053711,0.019319061,505.0053711,0.021028394,505.0053711,0.021398989,505.0053711,0.021327015
504.0188904,0.009695642,504.0188904,0.012759036,504.0188904,0.012467312,504.0188904,0.012394139,504.0188904,0.012485747,504.0188904,0.012512948,504.0188904,0.012815661,504.0188904,0.012901812,504.0188904,0.013145799,504.0188904,0.013492477,504.0188904,0.013709866,504.0188904,0.01510857,504.0188904,0.016763333,504.0188904,0.01690945,504.0188904,0.017980024,504.0188904,0.019653559,504.0188904,0.021534951,504.0188904,0.021854309,504.0188904,0.021889536
502.9942017,0.010211325,502.9942017,0.013185317,502.9942017,0.012992674,502.9942017,0.012868507,502.9942017,0.012911146,502.9942017,0.012922426,502.9942017,0.013192921,502.9942017,0.013251658,502.9942017,0.013638672,502.9942017,0.01403245,502.9942017,0.014228014,502.9942017,0.015599411,502.9942017,0.017134292,502.9942017,0.017392874,502.9942017,0.018543789,502.9942017,0.020248331,502.9942017,0.021921581,502.9942017,0.022355536,502.9942017,0.022298472
502.0071716,0.010569804,502.0071716,0.01373677,502.0071716,0.013338616,502.0071716,0.013241409,502.0071716,0.013378737,502.0071716,0.013420225,502.0071716,0.013659882,502.0071716,0.013710133,502.0071716,0.013935436,502.0071716,0.014343983,502.0071716,0.014554436,502.0071716,0.015994675,502.0071716,0.017556427,502.0071716,0.017780039,502.0071716,0.019006753,502.0071716,0.020670058,502.0071716,0.022433162,502.0071716,0.022826293,502.0071716,0.022771841
500.9820862,0.01100464,500.9820862,0.014160587,500.9820862,0.013829597,500.9820862,0.013679223,500.9820862,0.01372504,500.9820862,0.013774069,500.9820862,0.013972297,500.9820862,0.014160079,500.9820862,0.014369695,500.9820862,0.014875773,500.9820862,0.014916654,500.9820862,0.016346727,500.9820862,0.018087365,500.9820862,0.018243214,500.9820862,0.019427085,500.9820862,0.020988291,500.9820862,0.022893824,500.9820862,0.023331568,500.9820862,0.023237942
499.9946594,0.01137063,499.9946594,0.014602274,499.9946594,0.014300882,499.9946594,0.014111088,499.9946594,0.014114243,499.9946594,0.014136224,499.9946594,0.014447109,499.9946594,0.014541882,499.9946594,0.014819737,499.9946594,0.015208259,499.9946594,0.015383489,499.9946594,0.016819837,499.9946594,0.018474231,499.9946594,0.018679075,499.9946594,0.019801004,499.9946594,0.021463878,499.9946594,0.023324629,499.9946594,0.023738282,499.9946594,0.023652086
499.0070801,0.011747248,499.0070801,0.014977981,499.0070801,0.014564742,499.0070801,0.014363916,499.0070801,0.014459045,499.0070801,0.014446707,499.0070801,0.014764724,499.0070801,0.014798791,499.0070801,0.015105058,499.0070801,0.015472859,499.0070801,0.015710056,499.0070801,0.017179828,499.0070801,0.018754371,499.0070801,0.018993555,499.0070801,0.020163042,499.0070801,0.021912323,499.0070801,0.023667285,499.0070801,0.024169076,499.0070801,0.024092728
497.9813843,0.01199261,497.9813843,0.015280595,497.9813843,0.01493246,497.9813843,0.014713763,497.9813843,0.01482962,497.9813843,0.014896507,497.9813843,0.015100637,497.9813843,0.015143173,497.9813843,0.015492362,497.9813843,0.015742131,497.9813843,0.016082076,497.9813843,0.017518073,497.9813843,0.019171104,497.9813843,0.01933622,497.9813843,0.020537488,497.9813843,0.022224821,497.9813843,0.024112923,497.9813843,0.024544967,497.9813843,0.024418658
496.9933472,0.012317089,496.9933472,0.015623748,496.9933472,0.01524161,496.9933472,0.014975276,496.9933472,0.015042963,496.9933472,0.015108355,496.9933472,0.015405427,496.9933472,0.015412025,496.9933472,0.015692584,496.9933472,0.016013743,496.9933472,0.016262656,496.9933472,0.017748138,496.9933472,0.019424161,496.9933472,0.019544937,496.9933472,0.020939881,496.9933472,0.022559686,496.9933472,0.024459898,496.9933472,0.024937658,496.9933472,0.024812168
496.005127,0.012564345,496.005127,0.015912499,496.005127,0.015578374,496.005127,0.015356214,496.005127,0.015373083,496.005127,0.015376569,496.005127,0.01560204,496.005127,0.015635233,496.005127,0.016077805,496.005127,0.016327294,496.005127,0.016555814,496.005127,0.018119074,496.005127,0.019748364,496.005127,0.019931668,496.005127,0.02119419,496.005127,0.022905776,496.005127,0.024783909,496.005127,0.025380431,496.005127,0.025227679
495.0167542,0.012824406,495.0167542,0.016238498,495.0167542,0.015803844,495.0167542,0.0155912,495.0167542,0.015607004,495.0167542,0.015559969,495.0167542,0.01593793,495.0167542,0.016004451,495.0167542,0.016230034,495.0167542,0.016657854,495.0167542,0.016872419,495.0167542,0.018344194,495.0167542,0.020050552,495.0167542,0.020163774,495.0167542,0.021532666,495.0167542,0.023143055,495.0167542,0.025125718,495.0167542,0.025568791,495.0167542,0.025472159
493.9900818,0.012991581,493.9900818,0.016465977,493.9900818,0.016059082,493.9900818,0.015838314,493.9900818,0.015748814,493.9900818,0.015955169,493.9900818,0.016146418,493.9900818,0.016176187,493.9900818,0.016619282,493.9900818,0.016870238,493.9900818,0.017076993,493.9900818,0.018616602,493.9900818,0.020243259,493.9900818,0.020435102,493.9900818,0.021666491,493.9900818,0.023413382,493.9900818,0.025328044,493.9900818,0.025926357,493.9900818,0.025803519
493.0013428,0.01334956,493.0013428,0.016735649,493.0013428,0.016308775,493.0013428,0.016054999,493.0013428,0.015984898,493.0013428,0.016094111,493.0013428,0.01645568,493.0013428,0.016541991,493.0013428,0.016835013,493.0013428,0.017155835,493.0013428,0.017330289,493.0013428,0.018969623,493.0013428,0.020656023,493.0013428,0.020725796,493.0013428,0.021921635,493.0013428,0.023654191,493.0013428,0.025629088,493.0013428,0.026235022,493.0013428,0.026016029
492.0123596,0.013285019,492.0123596,0.016857645,492.0123596,0.016478453,492.0123596,0.016237423,492.0123596,0.016219823,492.0123596,0.016234683,492.0123596,0.016521797,492.0123596,0.01662278,492.0123596,0.016913353,492.0123596,0.017287053,492.0123596,0.017514488,492.0123596,0.019112101,492.0123596,0.020714637,492.0123596,0.020962348,492.0123596,0.022173604,492.0123596,0.023873063,492.0123596,0.025786158,492.0123596,0.026408926,492.0123596,0.026292743
490.9850159,0.013547034,490.9850159,0.016959459,490.9850159,0.016662478,490.9850159,0.01638124,490.9850159,0.016435167,490.9850159,0.016375326,490.9850159,0.016682168,490.9850159,0.016867708,490.9850159,0.017114339,490.9850159,0.017503573,490.9850159,0.01770734,490.9850159,0.01927476,490.9850159,0.020924697,490.9850159,0.021151708,490.9850159,0.02249098,490.9850159,0.024250366,490.9850159,0.026227763,490.9850159,0.026768506,490.9850159,0.026690295
489.9956055,0.01366079,489.9956055,0.017166203,489.9956055,0.01679145,489.9956055,0.016644888,489.9956055,0.016581845,489.9956055,0.016735999,489.9956055,0.016863026,489.9956055,0.017051227,489.9956055,0.01740648,489.9956055,0.017685285,489.9956055,0.017934997,489.9956055,0.019586694,489.9956055,0.021219442,489.9956055,0.02135513,489.9956055,0.022666555,489.9956055,0.024350479,489.9956055,0.026325086,489.9956055,0.026962234,489.9956055,0.026904121
489.006012,0.013764984,489.006012,0.017341092,489.006012,0.016880626,489.006012,0.016733928,489.006012,0.016798068,489.006012,0.016760832,489.006012,0.017040782,489.006012,0.017217776,489.006012,0.017416719,489.006012,0.017876595,489.006012,0.018120127,489.006012,0.019671002,489.006012,0.021296157,489.006012,0.021527171,489.006012,0.022858625,489.006012,0.024573646,489.006012,0.026579486,489.006012,0.02711907,489.006012,0.027107278
488.0161743,0.013855038,488.0161743,0.017351842,488.0161743,0.017014103,488.0161743,0.016845912,488.0161743,0.016874168,488.0161743,0.016900783,488.0161743,0.017128099,488.0161743,0.017305505,488.0161743,0.017659834,488.0161743,0.01792712,488.0161743,0.018246049,488.0161743,0.019799188,488.0161743,0.021523826,488.0161743,0.021687118,488.0161743,0.023009291,488.0161743,0.024775194,488.0161743,0.026743619,488.0161743,0.027250798,488.0161743,0.027244708
486.9881287,0.013961445,486.9881287,0.017520364,486.9881287,0.017187342,486.9881287,0.016996633,486.9881287,0.017041508,486.9881287,0.017073467,486.9881287,0.017276816,486.9881287,0.017447924,486.9881287,0.017766826,486.9881287,0.018125229,486.9881287,0.018420888,486.9881287,0.019965302,486.9881287,0.021642113,486.9881287,0.021858774,486.9881287,0.023160528,486.9881287,0.024966063,486.9881287,0.027049089,486.9881287,0.027619766,486.9881287,0.027525241
485.9978638,0.014008308,485.9978638,0.017574567,485.9978638,0.017335003,485.9978638,0.017123332,485.9978638,0.017168168,485.9978638,0.017302353,485.9978638,0.01741909,485.9978638,0.017614786,485.9978638,0.017954772,485.9978638,0.018325184,485.9978638,0.018574182,485.9978638,0.020173103,485.9978638,0.021900317,485.9978638,0.022080092,485.9978638,0.023388904,485.9978638,0.02514744,485.9978638,0.027138166,485.9978638,0.027802477,485.9978638,0.02777753
485.0074768,0.014221728,485.0074768,0.017736139,485.0074768,0.017424561,485.0074768,0.017189335,485.0074768,0.017301194,485.0074768,0.017390396,485.0074768,0.017547613,485.0074768,0.017828612,485.0074768,0.018186957,485.0074768,0.018449975,485.0074768,0.018774858,485.0074768,0.020354606,485.0074768,0.022090497,485.0074768,0.022245528,485.0074768,0.023586541,485.0074768,0.025298189,485.0074768,0.027273869,485.0074768,0.02789665,485.0074768,0.027861595
484.0168457,0.014326271,484.0168457,0.017782008,484.0168457,0.017549284,484.0168457,0.017411413,484.0168457,0.017449137,484.0168457,0.017550416,484.0168457,0.0177332,484.0168457,0.017954636,484.0168457,0.018343464,484.0168457,0.018673643,484.0168457,0.018874932,484.0168457,0.020578904,484.0168457,0.022102591,484.0168457,0.02242621,484.0168457,0.02380549,484.0168457,0.025632054,484.0168457,0.027605284,484.0168457,0.028180229,484.0168457,0.028120101
482.9879456,0.014412696,482.9879456,0.017871361,482.9879456,0.017660616,482.9879456,0.017542949,482.9879456,0.017567316,482.9879456,0.017752534,482.9879456,0.017870687,482.9879456,0.018215815,482.9879456,0.018445412,482.9879456,0.018831598,482.9879456,0.018996747,482.9879456,0.020660991,482.9879456,0.0223832,482.9879456,0.022593278,482.9879456,0.023977328,482.9879456,0.025868684,482.9879456,0.027864272,482.9879456,0.028504651,482.9879456,0.028436407
481.9969482,0.01436627,481.9969482,0.017862514,481.9969482,0.017720768,481.9969482,0.017642148,481.9969482,0.017668704,481.9969482,0.017823864,481.9969482,0.017967748,481.9969482,0.018279202,481.9969482,0.01842683,481.9969482,0.018835543,481.9969482,0.019115293,481.9969482,0.020842154,481.9969482,0.022456003,481.9969482,0.022682019,481.9969482,0.024178054,481.9969482,0.025936222,481.9969482,0.027936399,481.9969482,0.028567072,481.9969482,0.028556786
481.0057373,0.014574031,481.0057373,0.018093787,481.0057373,0.01789777,481.0057373,0.017774457,481.0057373,0.017989522,481.0057373,0.018067071,481.0057373,0.018185014,481.0057373,0.018471044,481.0057373,0.018831326,481.0057373,0.019130902,481.0057373,0.019375898,481.0057373,0.021035105,481.0057373,0.022737034,481.0057373,0.023049416,481.0057373,0.024368932,481.0057373,0.026251879,481.0057373,0.028348861,481.0057373,0.028949002,481.0057373,0.028864339
480.0142517,0.014824477,480.0142517,0.018219648,480.0142517,0.018126471,480.0142517,0.01806324,480.0142517,0.018141044,480.0142517,0.01833323,480.0142517,0.018429531,480.0142517,0.018858522,480.0142517,0.01907848,480.0142517,0.019424297,480.0142517,0.019708272,480.0142517,0.021370901,480.0142517,0.023115834,480.0142517,0.023308404,480.0142517,0.024722552,480.0142517,0.026639264,480.0142517,0.028538873,480.0142517,0.029215908,480.0142517,0.029223606
478.9845276,0.015070111,478.9845276,0.01854822,478.9845276,0.01846637,478.9845276,0.018425966,478.9845276,0.018544465,478.9845276,0.01866859,478.9845276,0.018881908,478.9845276,0.019177705,478.9845276,0.019449526,478.9845276,0.019790953,478.9845276,0.020018213,478.9845276,0.021702247,478.9845276,0.023548199,478.9845276,0.023770079,478.9845276,0.025061842,478.9845276,0.026982535,478.9845276,0.028956695,478.9845276,0.029575633,478.9845276,0.029593062
477.9927368,0.015443487,477.9927368,0.018881015,477.9927368,0.018771237,477.9927368,0.018729882,477.9927368,0.018862091,477.9927368,0.01906858,477.9927368,0.01927687,477.9927368,0.019551029,477.9927368,0.019862862,477.9927368,0.020210147,477.9927368,0.020477649,477.9927368,0.022156224,477.9927368,0.023874896,477.9927368,0.024172744,477.9927368,0.025535764,477.9927368,0.027411764,477.9927368,0.029375305,477.9927368,0.030058613,477.9927368,0.030080445
477.0007019,0.015869834,477.0007019,0.019177487,477.0007019,0.019090489,477.0007019,0.019141236,477.0007019,0.019300468,477.0007019,0.019479468,477.0007019,0.019639529,477.0007019,0.020026209,477.0007019,0.020229347,477.0007019,0.020618236,477.0007019,0.020867413,477.0007019,0.022635356,477.0007019,0.024348179,477.0007019,0.024494022,477.0007019,0.025995141,477.0007019,0.027775267,477.0007019,0.02995662,477.0007019,0.030482231,477.0007019,0.030507278
476.0084839,0.016255401,476.0084839,0.019639015,476.0084839,0.019584255,476.0084839,0.01962485,476.0084839,0.019701879,476.0084839,0.020012792,476.0084839,0.020192601,476.0084839,0.020476727,476.0084839,0.020775676,476.0084839,0.021201611,476.0084839,0.021373538,476.0084839,0.023063501,476.0084839,0.024877841,476.0084839,0.025102843,476.0084839,0.026435198,476.0084839,0.028361682,476.0084839,0.030447828,476.0084839,0.031124011,476.0084839,0.031133104
475.0161438,0.016756445,475.0161438,0.020143628,475.0161438,0.020030683,475.0161438,0.020150624,475.0161438,0.020481693,475.0161438,0.0205782,475.0161438,0.020675108,475.0161438,0.021150595,475.0161438,0.021468258,475.0161438,0.021842061,475.0161438,0.022028374,475.0161438,0.023734646,475.0161438,0.025512593,475.0161438,0.025761958,475.0161438,0.027129624,475.0161438,0.028990703,475.0161438,0.031132326,475.0161438,0.031758662,475.0161438,0.031817932
473.985321,0.017484007,473.985321,0.020811222,473.985321,0.020766633,473.985321,0.020970823,473.985321,0.021058364,473.985321,0.02128626,473.985321,0.021509573,473.985321,0.021882104,473.985321,0.022181641,473.985321,0.022628101,473.985321,0.022790363,473.985321,0.02452467,473.985321,0.026274841,473.985321,0.02654198,473.985321,0.027933391,473.985321,0.029793961,473.985321,0.031918354,473.985321,0.032421857,473.985321,0.032508805
472.9925842,0.018124094,472.9925842,0.021412641,472.9925842,0.021452701,472.9925842,0.021644127,472.9925842,0.021848213,472.9925842,0.022048827,472.9925842,0.02216001,472.9925842,0.022575717,472.9925842,0.022880536,472.9925842,0.023283605,472.9925842,0.023604691,472.9925842,0.025243947,472.9925842,0.027111935,472.9925842,0.027295314,472.9925842,0.028691966,472.9925842,0.030481286,472.9925842,0.032587763,472.9925842,0.033258989,472.9925842,0.03341328
471.9996338,0.018828325,471.9996338,0.022189159,471.9996338,0.022192292,471.9996338,0.022315258,471.9996338,0.022536155,471.9996338,0.022822283,471.9996338,0.022946246,471.9996338,0.023266481,471.9996338,0.02370337,471.9996338,0.023978313,471.9996338,0.024261232,471.9996338,0.026058273,471.9996338,0.027856046,471.9996338,0.028060505,471.9996338,0.029413503,471.9996338,0.03132211,471.9996338,0.033326987,471.9996338,0.034060191,471.9996338,0.034124397
471.0064087,0.019664556,471.0064087,0.022917045,471.0064087,0.023157936,471.0064087,0.023193022,471.0064087,0.023426032,471.0064087,0.023617346,471.0064087,0.023798134,471.0064087,0.024233285,471.0064087,0.024450889,471.0064087,0.024886064,471.0064087,0.025183566,471.0064087,0.026903074,471.0064087,0.02869924,471.0064087,0.028996127,471.0064087,0.030349048,471.0064087,0.03225749,471.0064087,0.034313731,471.0064087,0.03495444,471.0064087,0.03503345
470.0130615,0.020443026,470.0130615,0.023836061,470.0130615,0.023865405,470.0130615,0.024095876,470.0130615,0.024363784,470.0130615,0.024548007,470.0130615,0.024762753,470.0130615,0.025081478,470.0130615,0.025472488,470.0130615,0.025795553,470.0130615,0.02600597,470.0130615,0.027837692,470.0130615,0.0297483,470.0130615,0.029886957,470.0130615,0.031317078,470.0130615,0.033159398,470.0130615,0.035253391,470.0130615,0.035964631,470.0130615,0.036051109
468.9813538,0.021430997,468.9813538,0.024781991,468.9813538,0.02487573,468.9813538,0.025077803,468.9813538,0.025373159,468.9813538,0.025603963,468.9813538,0.025813436,468.9813538,0.026249705,468.9813538,0.026412888,468.9813538,0.026873911,468.9813538,0.027171399,468.9813538,0.028884646,468.9813538,0.030749332,468.9813538,0.031007366,468.9813538,0.032427602,468.9813538,0.034252159,468.9813538,0.036423862,468.9813538,0.037019797,468.9813538,0.037081987
467.9875183,0.022473641,467.9875183,0.02573169,467.9875183,0.025861129,467.9875183,0.026169196,467.9875183,0.026355177,467.9875183,0.026656412,467.9875183,0.026853725,467.9875183,0.027176799,467.9875183,0.027630387,467.9875183,0.027886851,467.9875183,0.028228126,467.9875183,0.029976368,467.9875183,0.031741675,467.9875183,0.032144051,467.9875183,0.033452474,467.9875183,0.035316702,467.9875183,0.03737513,467.9875183,0.038122918,467.9875183,0.03821031
466.9936218,0.023362352,466.9936218,0.026735194,466.9936218,0.026829906,466.9936218,0.027045591,466.9936218,0.027439365,466.9936218,0.027663078,466.9936218,0.027740967,466.9936218,0.028175561,466.9936218,0.02845056,466.9936218,0.028848875,466.9936218,0.029140357,466.9936218,0.030890558,466.9936218,0.032666039,466.9936218,0.033023912,466.9936218,0.034425382,466.9936218,0.036311753,466.9936218,0.038419224,466.9936218,0.039159555,466.9936218,0.039115503
465.9995117,0.024293534,465.9995117,0.027659049,465.9995117,0.027793949,465.9995117,0.028151944,465.9995117,0.028375858,465.9995117,0.028505674,465.9995117,0.028847188,465.9995117,0.029115276,465.9995117,0.029453475,465.9995117,0.02987165,465.9995117,0.030208273,465.9995117,0.031970847,465.9995117,0.033698861,465.9995117,0.034118094,465.9995117,0.035463806,465.9995117,0.037433617,465.9995117,0.039496824,465.9995117,0.040164508,465.9995117,0.040241491
465.0051575,0.025300084,465.0051575,0.0286381,465.0051575,0.028764231,465.0051575,0.029055601,465.0051575,0.029357497,465.0051575,0.029545678,465.0051575,0.02980846,465.0051575,0.030216904,465.0051575,0.030421922,465.0051575,0.030921301,465.0051575,0.031170955,465.0051575,0.032920271,465.0051575,0.034801789,465.0051575,0.035104226,465.0051575,0.036479913,465.0051575,0.038409892,465.0051575,0.040534101,465.0051575,0.041261882,465.0051575,0.041337408
464.0106506,0.026299344,464.0106506,0.029598271,464.0106506,0.029728675,464.0106506,0.030063024,464.0106506,0.030354099,464.0106506,0.030567931,464.0106506,0.030789677,464.0106506,0.031169759,464.0106506,0.031506166,464.0106506,0.031963825,464.0106506,0.032305475,464.0106506,0.033983484,464.0106506,0.035899337,464.0106506,0.036134768,464.0106506,0.037559789,464.0106506,0.039511167,464.0106506,0.041603405,464.0106506,0.0423906,464.0106506,0.042280104
463.0159607,0.027339613,463.0159607,0.030592151,463.0159607,0.030760473,463.0159607,0.031156687,463.0159607,0.031498067,463.0159607,0.031705055,463.0159607,0.031911921,463.0159607,0.03222077,463.0159607,0.032632105,463.0159607,0.033088494,463.0159607,0.033349041,463.0159607,0.035056546,463.0159607,0.037013568,463.0159607,0.037195593,463.0159607,0.038605489,463.0159607,0.04063753,463.0159607,0.042736329,463.0159607,0.043406215,463.0159607,0.043473072
