0min,,1min,,2min,,3min,,4min,,5min,,6min,,7min,,8min,,9min,,10min,,15min,,20min,,25min,,30min,,45min,,60min,,90min,,120min,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
705.0177002,-0.0130667584,705.0177002,-0.01307464484,705.0177002,-0.01304736547,705.0177002,-0.01273275167,705.0177002,-0.01344774198,705.0177002,-0.01420019194,705.0177002,-0.01320418622,705.0177002,-0.01322874334,705.0177002,-0.01254970767,705.0177002,-0.01320393477,705.0177002,-0.01287621539,705.0177002,-0.01286661625,705.0177002,-0.01185540203,705.0177002,-0.009296242148,705.0177002,-0.01157052349,705.0177002,-0.00979480613,705.0177002,-0.01250131894,705.0177002,-0.01276799385,705.0177002,-0.01239023637,
704.0098267,-0.01268508751,704.0098267,-0.01257913094,704.0098267,-0.0119881779,704.0098267,-0.01179373544,704.0098267,-0.01238731761,704.0098267,-0.01217191108,704.0098267,-0.01320508961,704.0098267,-0.01220347453,704.0098267,-0.01223724894,704.0098267,-0.01252309978,704.0098267,-0.01242626086,704.0098267,-0.01295511611,704.0098267,-0.01082304399,704.0098267,-0.008017744869,704.0098267,-0.01003911812,704.0098267,-0.009565043263,704.0098267,-0.01205983758,704.0098267,-0.01139621809,704.0098267,-0.01142602228,
703.0015259,-0.01178884786,703.0015259,-0.01167864166,703.0015259,-0.01165661681,703.0015259,-0.01107581239,703.0015259,-0.0115594836,703.0015259,-0.01157949679,703.0015259,-0.01203385461,703.0015259,-0.01177685615,703.0015259,-0.01148153935,703.0015259,-0.01131118275,703.0015259,-0.01093659829,703.0015259,-0.01161135454,703.0015259,-0.01010143943,703.0015259,-0.00728504546,703.0015259,-0.01000329945,703.0015259,-0.008361693472,703.0015259,-0.01047199406,703.0015259,-0.01083940454,703.0015259,-0.01065192465,
701.9929199,-0.01111441851,701.9929199,-0.01060731523,701.9929199,-0.01058018301,701.9929199,-0.01054279227,701.9929199,-0.01066041086,701.9929199,-0.01076436136,701.9929199,-0.0107051162,701.9929199,-0.01024698839,701.9929199,-0.01039698813,701.9929199,-0.0108381426,701.9929199,-0.01036049146,701.9929199,-0.01090004575,701.9929199,-0.009395302273,701.9929199,-0.00642834045,701.9929199,-0.008753421716,701.9929199,-0.007572951727,701.9929199,-0.009587883949,701.9929199,-0.009968186729,701.9929199,-0.009435020387,
700.9839478,-0.01033855136,700.9839478,-0.009832818061,700.9839478,-0.009669409133,700.9839478,-0.009496161714,700.9839478,-0.009584895335,700.9839478,-0.01028774213,700.9839478,-0.0099646952,700.9839478,-0.009988374077,700.9839478,-0.009989638813,700.9839478,-0.009818696417,700.9839478,-0.01006218605,700.9839478,-0.01020385511,700.9839478,-0.008620516397,700.9839478,-0.006457262672,700.9839478,-0.007649972569,700.9839478,-0.006830123253,700.9839478,-0.009433500469,700.9839478,-0.009507558309,700.9839478,-0.009184134193,
700.0108032,-0.009291529655,700.0108032,-0.009373972192,700.0108032,-0.009245716035,700.0108032,-0.00901906006,700.0108032,-0.009373262525,700.0108032,-0.009885756299,700.0108032,-0.009277694859,700.0108032,-0.009355123155,700.0108032,-0.009650219232,700.0108032,-0.009172881022,700.0108032,-0.009221742861,700.0108032,-0.008925393224,700.0108032,-0.007890918292,700.0108032,-0.005633316934,700.0108032,-0.007488996722,700.0108032,-0.006352174096,700.0108032,-0.008389623836,700.0108032,-0.008852859028,700.0108032,-0.008824349381,
699.0011597,-0.008520823903,699.0011597,-0.008354024962,699.0011597,-0.00848975312,699.0011597,-0.008339957334,699.0011597,-0.008322384208,699.0011597,-0.008682280779,699.0011597,-0.008843626827,699.0011597,-0.008434665389,699.0011597,-0.00901551079,699.0011597,-0.00859813299,699.0011597,-0.008766918443,699.0011597,-0.008699889295,699.0011597,-0.006775333546,699.0011597,-0.004725464154,699.0011597,-0.007018190809,699.0011597,-0.005490200128,699.0011597,-0.007782209199,699.0011597,-0.007554635871,699.0011597,-0.008229278028,
697.991272,-0.008285662159,697.991272,-0.008096618578,697.991272,-0.00782141462,697.991272,-0.007582618389,697.991272,-0.007857871242,697.991272,-0.007742390037,697.991272,-0.007866006345,697.991272,-0.007206024602,697.991272,-0.008181573823,697.991272,-0.0078971209,697.991272,-0.007503855508,697.991272,-0.007631303743,697.991272,-0.006198984105,697.991272,-0.003707926255,697.991272,-0.00631354982,697.991272,-0.005054527894,697.991272,-0.007217939477,697.991272,-0.007119248156,697.991272,-0.006796995178,
697.0170898,-0.006901874673,697.0170898,-0.007565574721,697.0170898,-0.006769981701,697.0170898,-0.006497047376,697.0170898,-0.00756196212,697.0170898,-0.007223947905,697.0170898,-0.007116548717,697.0170898,-0.006878587417,697.0170898,-0.006731445435,697.0170898,-0.007279495709,697.0170898,-0.006945592351,697.0170898,-0.007132999133,697.0170898,-0.006123083644,697.0170898,-0.00291247922,697.0170898,-0.005485445727,697.0170898,-0.003799543716,697.0170898,-0.005848925095,697.0170898,-0.006998832803,697.0170898,-0.006005710457,
696.0064697,-0.006536419969,696.0064697,-0.006440685131,696.0064697,-0.006877823267,696.0064697,-0.006316152401,696.0064697,-0.00623833295,696.0064697,-0.006433339324,696.0064697,-0.006926944479,696.0064697,-0.005720850546,696.0064697,-0.006750560831,696.0064697,-0.006740111392,696.0064697,-0.005678235553,696.0064697,-0.006229248829,696.0064697,-0.00516228471,696.0064697,-0.002971203532,696.0064697,-0.004980064929,696.0064697,-0.002938242862,696.0064697,-0.005437746178,696.0064697,-0.006484806072,696.0064697,-0.005707616918,
694.9956665,-0.005595395342,694.9956665,-0.006565845106,694.9956665,-0.005782619119,694.9956665,-0.006154221483,694.9956665,-0.005722281057,694.9956665,-0.006010408048,694.9956665,-0.00563203916,694.9956665,-0.006033486687,694.9956665,-0.006312529556,694.9956665,-0.005993251689,694.9956665,-0.005495976657,694.9956665,-0.005665716249,694.9956665,-0.004619391635,694.9956665,-0.002176774666,694.9956665,-0.003887447761,694.9956665,-0.002603402361,694.9956665,-0.004974127747,694.9956665,-0.005401034839,694.9956665,-0.005118949804,
693.984375,-0.005588904489,693.984375,-0.005299781449,693.984375,-0.004810774233,693.984375,-0.004653146956,693.984375,-0.005154968705,693.984375,-0.005285358522,693.984375,-0.00511357747,693.984375,-0.004913626239,693.984375,-0.005157270934,693.984375,-0.004981037695,693.984375,-0.005262700375,693.984375,-0.004693814088,693.984375,-0.003383644857,693.984375,-0.001411749865,693.984375,-0.00365202222,693.984375,-0.001856193296,693.984375,-0.004239193164,693.984375,-0.003936446737,693.984375,-0.00467004953,
693.0089722,-0.004594495986,693.0089722,-0.004562580492,693.0089722,-0.004337362479,693.0089722,-0.003724762704,693.0089722,-0.004016320687,693.0089722,-0.004475069232,693.0089722,-0.005010158755,693.0089722,-0.004549209028,693.0089722,-0.003969485406,693.0089722,-0.004888901021,693.0089722,-0.003972409759,693.0089722,-0.003905713791,693.0089722,-0.002950635506,693.0089722,-0.0003570795234,693.0089722,-0.003141110064,693.0089722,-0.001517473371,693.0089722,-0.003425252624,693.0089722,-0.004492439795,693.0089722,-0.003601913108,
691.9971313,-0.003951427061,691.9971313,-0.003943013493,691.9971313,-0.004250267055,691.9971313,-0.003393661929,691.9971313,-0.00365140615,691.9971313,-0.003736722283,691.9971313,-0.0038442933,691.9971313,-0.003385134507,691.9971313,-0.003791434923,691.9971313,-0.004096282646,691.9971313,-0.003318040166,691.9971313,-0.003556111595,691.9971313,-0.002470248612,691.9971313,-0.000490624283,691.9971313,-0.001599857002,691.9971313,-0.0007661696873,691.9971313,-0.003162028734,691.9971313,-0.003327493556,691.9971313,-0.002874165308,
690.9849243,-0.002827001037,690.9849243,-0.00319368788,690.9849243,-0.003253145143,690.9849243,-0.002365631983,690.9849243,-0.002862130292,690.9849243,-0.003841419704,690.9849243,-0.003560835728,690.9849243,-0.002458253875,690.9849243,-0.003153702477,690.9849243,-0.003261315171,690.9849243,-0.00282540638,690.9849243,-0.003522322048,690.9849243,-0.001673199818,690.9849243,0.0005709795514,690.9849243,-0.001295470633,690.9849243,0.0002725094091,690.9849243,-0.002484044526,690.9849243,-0.003169584088,690.9849243,-0.003161052242,
690.008606,-0.002698391909,690.008606,-0.002814913401,690.008606,-0.002566193463,690.008606,-0.00226418348,690.008606,-0.002829367062,690.008606,-0.002902348293,690.008606,-0.00298513798,690.008606,-0.002839139663,690.008606,-0.002802619478,690.008606,-0.002814347623,690.008606,-0.002328042174,690.008606,-0.002693812596,690.008606,-0.001933925436,690.008606,0.0008622109308,690.008606,-0.0006379826809,690.008606,0.0004840525216,690.008606,-0.00203648163,690.008606,-0.002821394475,690.008606,-0.001838768716,
688.9957275,-0.001938667265,688.9957275,-0.001688207267,688.9957275,-0.002010252327,688.9957275,-0.002684602747,688.9957275,-0.001446735929,688.9957275,-0.001944027492,688.9957275,-0.002036533318,688.9957275,-0.002239255467,688.9957275,-0.002114696894,688.9957275,-0.002166008111,688.9957275,-0.001980001573,688.9957275,-0.002133140806,688.9957275,-0.0004902622895,688.9957275,0.001483804663,688.9957275,-0.0009994453285,688.9957275,0.0006721313111,688.9957275,-0.001784118824,688.9957275,-0.001562200836,688.9957275,-0.001681348193,
687.9825439,-0.001400087262,687.9825439,-0.002275359351,687.9825439,-0.001375574037,687.9825439,-0.0009684007964,687.9825439,-0.001582422061,687.9825439,-0.002259187633,687.9825439,-0.001977527747,687.9825439,-0.0007278209669,687.9825439,-0.001378154382,687.9825439,-0.001467117341,687.9825439,-0.001719922293,687.9825439,-0.001792626106,687.9825439,0.0008632224635,687.9825439,0.002221458824,687.9825439,0.0007002879283,687.9825439,0.002083035419,687.9825439,-0.0009351843037,687.9825439,-0.001065917546,687.9825439,-0.0007300433936,
687.0053101,-0.001417065039,687.0053101,-0.0007810535026,687.0053101,-0.0008032231708,687.0053101,-0.00108239206,687.0053101,-0.0009635450551,687.0053101,-0.001785871806,687.0053101,-0.000628522248,687.0053101,-0.001021655509,687.0053101,-0.001185252797,687.0053101,-0.0009591541602,687.0053101,-0.0008794390014,687.0053101,-0.0007402768824,687.0053101,0.0005768893752,687.0053101,0.002745349426,687.0053101,0.0008852698957,687.0053101,0.002063111868,687.0053101,8.916042862E-005,687.0053101,-0.0007127285935,687.0053101,-0.0009966560174,
685.9915161,-0.000759399496,685.9915161,-0.0008154186071,685.9915161,-0.0002575925319,685.9915161,-0.001059306902,685.9915161,-0.001111207879,685.9915161,-0.001426559873,685.9915161,-0.0005879381206,685.9915161,-0.0008794390014,685.9915161,-0.001261504833,685.9915161,-0.0002498312679,685.9915161,-0.000511722872,685.9915161,-0.0004317703424,685.9915161,0.0004799061571,685.9915161,0.003336281516,685.9915161,0.0009446478216,685.9915161,0.002587410156,685.9915161,0.0004545365227,685.9915161,-0.0005191691453,685.9915161,-0.0003601832723,
685.0135498,-0.0004224088334,685.0135498,0.0001559391822,685.0135498,-0.0004613534547,685.0135498,0.0001249954366,685.0135498,1.3253818E-005,685.0135498,-0.0001073099629,685.0135498,-0.0005087752943,685.0135498,0.000216382934,685.0135498,-0.0003469404473,685.0135498,8.631239325E-005,685.0135498,-0.000620560837,685.0135498,-0.000345698907,685.0135498,0.001277070376,685.0135498,0.003548957175,685.0135498,0.001843727427,685.0135498,0.003143525682,685.0135498,0.0007027769461,685.0135498,0.0008341994253,685.0135498,0.000294449128,
683.9991455,-0.0002300653141,683.9991455,0.0002330880234,683.9991455,3.797637692E-005,683.9991455,0.0001208784088,683.9991455,0.0003351454798,683.9991455,2.617150312E-005,683.9991455,0.0002932575881,683.9991455,0.0002522802388,683.9991455,4.926379188E-005,683.9991455,0.0004683743173,683.9991455,0.000498824229,683.9991455,0.0003152242571,683.9991455,0.00131264003,683.9991455,0.003945311066,683.9991455,0.001811233466,683.9991455,0.003621751675,683.9991455,0.0008200646844,683.9991455,0.00129179121,683.9991455,0.001096436987,
682.984436,0.0003581764759,682.984436,0.0003133591381,682.984436,0.0009430912905,682.984436,0.0004021952627,682.984436,0.000752483611,682.984436,-7.521810767E-005,682.984436,0.0008446256979,682.984436,0.001139051281,682.984436,0.0002287886746,682.984436,0.0007245569723,682.984436,0.0005186242633,682.984436,0.0006998471217,682.984436,0.001703241258,682.984436,0.004882907961,682.984436,0.002183941659,682.984436,0.003835611977,682.984436,0.0014055504,682.984436,0.001216478879,682.984436,0.001788411289,
682.0055542,0.0007067439728,682.0055542,0.001285897568,682.0055542,0.001108037424,682.0055542,0.000995212351,682.0055542,0.001041760785,682.0055542,0.0004451042623,682.0055542,0.001150600961,682.0055542,0.0009019488352,682.0055542,0.0004866699164,682.0055542,0.00110855652,682.0055542,0.001106454409,682.0055542,0.001097007887,682.0055542,0.002715861658,682.0055542,0.004190746229,682.0055542,0.002540305257,682.0055542,0.004684859421,682.0055542,0.001745551242,682.0055542,0.001031226013,682.0055542,0.002029847354,
680.9901733,0.0006108723464,680.9901733,0.001129240845,680.9901733,0.001631832914,680.9901733,0.001469648792,680.9901733,0.001378230867,680.9901733,0.0012708914,680.9901733,0.001808010275,680.9901733,0.001193661825,680.9901733,0.001527470071,680.9901733,0.001698043663,680.9901733,0.001631417195,680.9901733,0.001172195771,680.9901733,0.002675176132,680.9901733,0.004479839001,680.9901733,0.002593920333,680.9901733,0.004581303801,680.9901733,0.00203034142,680.9901733,0.001912570558,680.9901733,0.00204550405,
680.0108032,0.001406095689,680.0108032,0.001354834181,680.0108032,0.001919408678,680.0108032,0.00177627278,680.0108032,0.002168097766,680.0108032,0.00131365261,680.0108032,0.002096509095,680.0108032,0.001718808082,680.0108032,0.001793089905,680.0108032,0.001627831487,680.0108032,0.002299626125,680.0108032,0.00195084454,680.0108032,0.003429547418,680.0108032,0.00529243052,680.0108032,0.002801725641,680.0108032,0.004626302049,680.0108032,0.002999829361,680.0108032,0.002241806127,680.0108032,0.002710730303,
678.994751,0.001395032625,678.994751,0.001952248625,678.994751,0.002207044745,678.994751,0.00173933967,678.994751,0.0025272083,678.994751,0.001793739735,678.994751,0.002438925672,678.994751,0.002246151445,678.994751,0.001701733912,678.994751,0.001562696532,678.994751,0.00228388235,678.994751,0.001940833637,678.994751,0.003723773174,678.994751,0.006071499549,678.994751,0.003255710471,678.994751,0.005285303108,678.994751,0.002932586009,678.994751,0.002359067788,678.994751,0.002550642472,
678.0147095,0.002271912061,678.0147095,0.002113390714,678.0147095,0.002408365486,678.0147095,0.00269413786,678.0147095,0.002285573864,678.0147095,0.002317712875,678.0147095,0.002870043274,678.0147095,0.002449833322,678.0147095,0.001535704941,678.0147095,0.002269544173,678.0147095,0.003057724563,678.0147095,0.002336919308,678.0147095,0.004347204231,678.0147095,0.006185834762,678.0147095,0.004830135033,678.0147095,0.005734260194,678.0147095,0.002952210605,678.0147095,0.002800136339,678.0147095,0.003007961903,
676.9980469,0.002747641876,676.9980469,0.001965094125,676.9980469,0.002341708168,676.9980469,0.002442153636,676.9980469,0.002792007755,676.9980469,0.002345794113,676.9980469,0.002170361113,676.9980469,0.00311870384,676.9980469,0.002482114593,676.9980469,0.002744124969,676.9980469,0.00255111116,676.9980469,0.002343191532,676.9980469,0.004356721882,676.9980469,0.006472002715,676.9980469,0.004126140848,676.9980469,0.006219813135,676.9980469,0.0032285091,676.9980469,0.002938945079,676.9980469,0.00371755939,
676.017395,0.002883645473,676.017395,0.002816810738,676.017395,0.003391012549,676.017395,0.003115027677,676.017395,0.002853001934,676.017395,0.002875619568,676.017395,0.002965528751,676.017395,0.003625902114,676.017395,0.002773588756,676.017395,0.003058454487,676.017395,0.003445776645,676.017395,0.002476335037,676.017395,0.004371338058,676.017395,0.006263012066,676.017395,0.004571964499,676.017395,0.006491419859,676.017395,0.003563076723,676.017395,0.003406587755,676.017395,0.003838249482,
675.0001221,0.002692132257,675.0001221,0.002860167529,675.0001221,0.003735235194,675.0001221,0.003531341208,675.0001221,0.003312465968,675.0001221,0.002472403925,675.0001221,0.003568322631,675.0001221,0.003290660214,675.0001221,0.002951063914,675.0001221,0.003448568517,675.0001221,0.003354411339,675.0001221,0.002985050669,675.0001221,0.004760461394,675.0001221,0.007031013258,675.0001221,0.004604142625,675.0001221,0.00654949341,675.0001221,0.00400051102,675.0001221,0.003744634567,675.0001221,0.003631331492,
673.9825439,0.003010516521,673.9825439,0.003419450251,673.9825439,0.003372228937,673.9825439,0.003683462972,673.9825439,0.003805449465,673.9825439,0.003188271075,673.9825439,0.002875619568,673.9825439,0.003470382188,673.9825439,0.003757193917,673.9825439,0.003389499383,673.9825439,0.003678816138,673.9825439,0.003242826788,673.9825439,0.005055145361,673.9825439,0.007182918489,673.9825439,0.004946683999,673.9825439,0.007087369449,673.9825439,0.004631770309,673.9825439,0.004142578691,673.9825439,0.00482178526,
673.0010376,0.003569131717,673.0010376,0.003567200387,673.0010376,0.003668582533,673.0010376,0.004177834839,673.0010376,0.004003358539,673.0010376,0.003315465758,673.0010376,0.003404918127,673.0010376,0.003522755345,673.0010376,0.003537030425,673.0010376,0.003539770609,673.0010376,0.003934575245,673.0010376,0.004442675505,673.0010376,0.005034142174,673.0010376,0.007439091336,673.0010376,0.005477124825,673.0010376,0.006748683751,673.0010376,0.004397382028,673.0010376,0.00442782091,673.0010376,0.004418066703,
671.9827881,0.003592517693,671.9827881,0.003764974885,671.9827881,0.004077875521,671.9827881,0.004128492437,671.9827881,0.003957615234,671.9827881,0.00334616797,671.9827881,0.004952260759,671.9827881,0.00405869633,671.9827881,0.00412697671,671.9827881,0.003964929376,671.9827881,0.00417506462,671.9827881,0.004005135037,671.9827881,0.005701159127,671.9827881,0.007443041075,671.9827881,0.005502632353,671.9827881,0.007241558284,671.9827881,0.004758263007,671.9827881,0.004919873551,671.9827881,0.004286915064,
671.0006104,0.003446141724,671.0006104,0.003106502118,671.0006104,0.00346451113,671.0006104,0.003369124606,671.0006104,0.003901167074,671.0006104,0.003458535764,671.0006104,0.003699101042,671.0006104,0.004045187961,671.0006104,0.00347667071,671.0006104,0.003720849054,671.0006104,0.003467825009,671.0006104,0.003464458976,671.0006104,0.005536058918,671.0006104,0.007067530882,671.0006104,0.004651733208,671.0006104,0.006784309633,671.0006104,0.004659295082,671.0006104,0.003760823281,671.0006104,0.004203919787,
670.0181885,0.003151921555,670.0181885,0.002561396454,670.0181885,0.003422581125,670.0181885,0.003051937325,670.0181885,0.003078840906,670.0181885,0.002281150082,670.0181885,0.003174919868,670.0181885,0.003181491047,670.0181885,0.002637567464,670.0181885,0.0031291591,670.0181885,0.003422920359,670.0181885,0.003066536039,670.0181885,0.005116117653,670.0181885,0.006889443845,670.0181885,0.004828014877,670.0181885,0.005870362744,670.0181885,0.004318862688,670.0181885,0.00389152905,670.0181885,0.003361741779,
668.9990234,0.002683641156,668.9990234,0.002437598072,668.9990234,0.003564564278,668.9990234,0.003320578253,668.9990234,0.002891984303,668.9990234,0.0025895976,668.9990234,0.002814570209,668.9990234,0.003185376525,668.9990234,0.003212575102,668.9990234,0.003584635211,668.9990234,0.003840547753,668.9990234,0.00313356542,668.9990234,0.005015994422,668.9990234,0.007126286626,668.9990234,0.004900238477,668.9990234,0.005785149522,668.9990234,0.003549661953,668.9990234,0.003276993055,668.9990234,0.003784741741,
668.0159912,0.002341525862,668.0159912,0.002894642297,668.0159912,0.002875827951,668.0159912,0.002878042869,668.0159912,0.003182768822,668.0159912,0.002872883575,668.0159912,0.002714298898,668.0159912,0.00307300128,668.0159912,0.003152130172,668.0159912,0.002734200098,668.0159912,0.003934026696,668.0159912,0.003174893791,668.0159912,0.004513003863,668.0159912,0.006910484284,668.0159912,0.005003582221,668.0159912,0.005970053375,668.0159912,0.003525965149,668.0159912,0.003215939272,668.0159912,0.003805266693,
666.9962158,0.002788230078,666.9962158,0.002242118353,666.9962158,0.003119199304,666.9962158,0.003040180542,666.9962158,0.003071932355,666.9962158,0.002692470793,666.9962158,0.002606524387,666.9962158,0.003303180216,666.9962158,0.002790314378,666.9962158,0.003149574855,666.9962158,0.003232134273,666.9962158,0.003066197038,666.9962158,0.004369795322,666.9962158,0.006602449343,666.9962158,0.00477684522,666.9962158,0.006362135988,666.9962158,0.003979454283,666.9962158,0.003222563304,666.9962158,0.0032014139,
666.0125732,0.002667779103,666.0125732,0.003138806205,666.0125732,0.002860949142,666.0125732,0.003134895349,666.0125732,0.003367220052,666.0125732,0.002472065389,666.0125732,0.003189262003,666.0125732,0.002827623393,666.0125732,0.002947884146,666.0125732,0.002840911737,666.0125732,0.002963209059,666.0125732,0.002324843546,666.0125732,0.004452482332,666.0125732,0.006453400478,666.0125732,0.004279673565,666.0125732,0.006174675655,666.0125732,0.00445318874,666.0125732,0.002857692074,666.0125732,0.00351743144,
664.9921875,0.003070420353,664.9921875,0.002183967503,664.9921875,0.002652516821,664.9921875,0.002757593058,664.9921875,0.002807639772,664.9921875,0.002973373979,664.9921875,0.002799432958,664.9921875,0.002945616841,664.9921875,0.002645771252,664.9921875,0.002799693495,664.9921875,0.003126499709,664.9921875,0.002940586768,664.9921875,0.004165499005,664.9921875,0.006550202612,664.9921875,0.004317346029,664.9921875,0.006476022769,664.9921875,0.003727428382,664.9921875,0.003381959861,664.9921875,0.003177032107,
664.0079346,0.002334472956,664.0079346,0.002705181949,664.0079346,0.002916714875,664.0079346,0.003183916211,664.0079346,0.002767336322,664.0079346,0.00244480907,664.0079346,0.002716070041,664.0079346,0.002937198849,664.0079346,0.002377469093,664.0079346,0.003467798932,664.0079346,0.003231064882,664.0079346,0.00270729186,664.0079346,0.003909525461,664.0079346,0.006549913902,664.0079346,0.004280823749,664.0079346,0.006065357011,664.0079346,0.003604967846,664.0079346,0.003361898242,664.0079346,0.004154286813,
662.9869385,0.002248050878,662.9869385,0.002804695629,662.9869385,0.002764626872,662.9869385,0.002605847316,662.9869385,0.002813918749,662.9869385,0.002678483957,662.9869385,0.002278912114,662.9869385,0.003767873393,662.9869385,0.002200254239,662.9869385,0.002772963373,662.9869385,0.002833511913,662.9869385,0.002384965308,662.9869385,0.003828560701,662.9869385,0.007282068487,662.9869385,0.004615889397,662.9869385,0.006075646728,662.9869385,0.003625327721,662.9869385,0.003492744872,662.9869385,0.00372695853,
662.0020752,0.002864805749,662.0020752,0.002249820158,662.0020752,0.002889430616,662.0020752,0.002748527564,662.0020752,0.002906056354,662.0020752,0.00241172337,662.0020752,0.003039893927,662.0020752,0.002647464164,662.0020752,0.002452566521,662.0020752,0.002115471521,662.0020752,0.002931361087,662.0020752,0.002742978977,662.0020752,0.004414431751,662.0020752,0.005850264803,662.0020752,0.004377535079,662.0020752,0.005884321872,662.0020752,0.003868832253,662.0020752,0.003224858083,662.0020752,0.002926696092,
661.0169678,0.002262154128,661.0169678,0.002231502207,661.0169678,0.002864414826,661.0169678,0.002802194562,661.0169678,0.002960863523,661.0169678,0.00212436798,661.0169678,0.002950047376,661.0169678,0.00261496217,661.0169678,0.002421536949,661.0169678,0.0026828337,661.0169678,0.003041849006,661.0169678,0.002745088888,661.0169678,0.004393930547,661.0169678,0.006464356557,661.0169678,0.004712073598,661.0169678,0.006345692556,661.0169678,0.003392551793,661.0169678,0.003478131955,661.0169678,0.003620759817,
659.9950562,0.002423723461,659.9950562,0.002609909978,659.9950562,0.002890472766,659.9950562,0.002810166916,659.9950562,0.002596967155,659.9950562,0.002057051752,659.9950562,0.0026657735,659.9950562,0.002810479607,659.9950562,0.00242291647,659.9950562,0.003178831423,659.9950562,0.00288171717,659.9950562,0.002614831785,659.9950562,0.004180343822,659.9950562,0.006046509836,659.9950562,0.004541646224,659.9950562,0.006149548572,659.9950562,0.003381438088,659.9950562,0.003086609766,659.9950562,0.003542511025,
659.0093384,0.002203454264,659.0093384,0.001985975308,659.0093384,0.002834658371,659.0093384,0.002697888762,659.0093384,0.002874186495,659.0093384,0.002169398591,659.0093384,0.002858343534,659.0093384,0.00295515568,659.0093384,0.002792971674,659.0093384,0.002790731145,659.0093384,0.00230189017,659.0093384,0.002168201841,659.0093384,0.004361088388,659.0093384,0.005916413385,659.0093384,0.004246761557,659.0093384,0.005987269804,659.0093384,0.003654146334,659.0093384,0.003164437599,659.0093384,0.003126734402,
657.9867554,0.00203320221,657.9867554,0.002423385158,657.9867554,0.003070316045,657.9867554,0.002968135057,657.9867554,0.002544315066,657.9867554,0.002724353457,657.9867554,0.002812147141,657.9867554,0.002721748548,657.9867554,0.002571161138,657.9867554,0.003091224236,657.9867554,0.002903346205,657.9867554,0.002553506522,657.9867554,0.003906312399,657.9867554,0.006464120001,657.9867554,0.004749129526,657.9867554,0.006343591027,657.9867554,0.003923029639,657.9867554,0.002977935132,657.9867554,0.003566130297,
657.0005493,0.00237733894,657.0005493,0.002563948277,657.0005493,0.002523797564,657.0005493,0.002848468022,657.0005493,0.002269440098,657.0005493,0.002056583529,657.0005493,0.003009656211,657.0005493,0.002412920818,657.0005493,0.002768769162,657.0005493,0.002379447222,657.0005493,0.002408027183,657.0005493,0.002697029151,657.0005493,0.004584155045,657.0005493,0.006057823077,657.0005493,0.004500815179,657.0005493,0.006215349305,657.0005493,0.00295450422,657.0005493,0.003144568531,657.0005493,0.003203891218,
656.013916,0.0022424825,656.013916,0.002101555234,656.013916,0.002937798155,656.013916,0.002512966283,656.013916,0.002510675229,656.013916,0.002399463439,656.013916,0.002542206086,656.013916,0.002800500952,656.013916,0.002922839019,656.013916,0.00326851639,656.013916,0.003074435052,656.013916,0.002526297001,656.013916,0.004096559249,656.013916,0.006037716288,656.013916,0.004917910323,656.013916,0.006512125954,656.013916,0.003261370119,656.013916,0.00336182001,656.013916,0.003318569856,
654.9904785,0.002608790062,654.9904785,0.002746990649,654.9904785,0.003089634003,654.9904785,0.002478313632,654.9904785,0.002385225613,654.9904785,0.002667101799,654.9904785,0.002574338112,654.9904785,0.002942332998,654.9904785,0.002308083931,654.9904785,0.003297754796,654.9904785,0.002923542866,654.9904785,0.002008287935,654.9904785,0.004426931962,654.9904785,0.005871779751,654.9904785,0.004255597014,654.9904785,0.006308815442,654.9904785,0.003683228046,654.9904785,0.002981401514,654.9904785,0.003196250647,
654.0032959,0.002208189573,654.0032959,0.002156807343,654.0032959,0.002377547324,654.0032959,0.002695492469,654.0032959,0.002726072678,654.0032959,0.002656371333,654.0032959,0.002357636113,654.0032959,0.002821344184,654.0032959,0.002550303936,654.0032959,0.00259725377,654.0032959,0.003120294306,654.0032959,0.002907046583,654.0032959,0.003779127495,654.0032959,0.005897992756,654.0032959,0.004243389238,654.0032959,0.006242554169,654.0032959,0.003781738691,654.0032959,0.00295142876,654.0032959,0.003265464911,
653.0158081,0.002447125735,653.0158081,0.002709740307,653.0158081,0.002861209679,653.0158081,0.002676296048,653.0158081,0.002738107461,653.0158081,0.001933215186,653.0158081,0.002369530732,653.0158081,0.003046019701,653.0158081,0.00243902998,653.0158081,0.002148248488,653.0158081,0.003021307988,653.0158081,0.002633608878,653.0158081,0.004028387833,653.0158081,0.006461466663,653.0158081,0.004241089337,653.0158081,0.006282367278,653.0158081,0.003275767202,653.0158081,0.002797166118,653.0158081,0.002945434302,
