0min,,1min,,2min,,3min,,4min,,5min,,6min,,7min,,8min,,9min,,10min,,15min,,20min,,25min,,30min,,45min,,60min,,90min,,120min,,
637.0060425,0.003577170428,637.0060425,0.003706332762,637.0060425,0.004017545376,637.0060425,0.003925537225,637.0060425,0.004019112792,637.0060425,0.005923052318,637.0060425,0.004661754705,637.0060425,0.005339205731,637.0060425,0.004868352786,637.0060425,0.004643988796,637.0060425,0.005379486829,637.0060425,0.005204972345,637.0060425,0.005097154528,637.0060425,0.00520436978,637.0060425,0.007493183017,637.0060425,0.007027409039,637.0060425,0.005689120851,637.0060425,0.005603444297,637.0060425,0.005131833721,
636.0139771,0.003693279112,636.0139771,0.003873455105,636.0139771,0.004029119387,636.0139771,0.003984130453,636.0139771,0.004131236579,636.0139771,0.005933811422,636.0139771,0.004803122953,636.0139771,0.0052128057,636.0139771,0.005001827609,636.0139771,0.004970746115,636.0139771,0.00530563714,636.0139771,0.005114310421,636.0139771,0.005136784166,636.0139771,0.005341171287,636.0139771,0.00724555878,636.0139771,0.006942389067,636.0139771,0.005828357302,636.0139771,0.005681436043,636.0139771,0.005160307046,
634.9849854,0.003648429411,634.9849854,0.003842846025,634.9849854,0.004015350714,634.9849854,0.003924048506,634.9849854,0.00425622426,634.9849854,0.005662474316,634.9849854,0.005022069905,634.9849854,0.005277756602,634.9849854,0.004944222514,634.9849854,0.004900238477,634.9849854,0.005251555238,634.9849854,0.005086180288,634.9849854,0.00550918607,634.9849854,0.00538098067,634.9849854,0.007413732819,634.9849854,0.007013333961,634.9849854,0.00576859666,634.9849854,0.005790081341,634.9849854,0.005193995778,
633.9923096,0.003712415928,633.9923096,0.003824173473,633.9923096,0.004035259131,633.9923096,0.004235077184,633.9923096,0.0042612697,633.9923096,0.00569226779,633.9923096,0.004663926549,633.9923096,0.005242306273,633.9923096,0.004855237901,633.9923096,0.005195436534,633.9923096,0.005196719896,633.9923096,0.005111036357,633.9923096,0.005370654631,633.9923096,0.005340647418,633.9923096,0.007466188632,633.9923096,0.007403595373,633.9923096,0.005750680342,633.9923096,0.005697382148,633.9923096,0.005141132511,
632.9993896,0.003682601498,632.9993896,0.003901375923,632.9993896,0.004254185595,632.9993896,0.004096846562,632.9993896,0.004177521449,632.9993896,0.005895420909,632.9993896,0.004802965559,632.9993896,0.005136758089,632.9993896,0.00511716539,632.9993896,0.005065463949,632.9993896,0.005574679933,632.9993896,0.005272568669,632.9993896,0.005489707924,632.9993896,0.005358179566,632.9993896,0.007466662675,632.9993896,0.007502506021,632.9993896,0.005955619272,632.9993896,0.0058345492,632.9993896,0.005466979928,
632.0062866,0.003819838399,632.0062866,0.003851281479,632.0062866,0.004148276057,632.0062866,0.004301476758,632.0062866,0.0044855671,632.0062866,0.005468631163,632.0062866,0.005068266299,632.0062866,0.005267485511,632.0062866,0.005110748112,632.0062866,0.005059021059,632.0062866,0.00541172456,632.0062866,0.005310170352,632.0062866,0.005494688638,632.0062866,0.005516815465,632.0062866,0.007670068182,632.0062866,0.007371314801,632.0062866,0.005945541896,632.0062866,0.005980419926,632.0062866,0.005504440982,
631.0128784,0.003621099051,631.0128784,0.003819185542,631.0128784,0.004049368668,631.0128784,0.004242082592,631.0128784,0.004360774532,631.0128784,0.005711361766,631.0128784,0.005013009068,631.0128784,0.005396234337,631.0128784,0.005043203477,631.0128784,0.005143961404,631.0128784,0.005618863273,631.0128784,0.005066852085,631.0128784,0.005521088839,631.0128784,0.005610524677,631.0128784,0.007797001395,631.0128784,0.007469243836,631.0128784,0.005967218895,631.0128784,0.00601362111,631.0128784,0.005300972611,
629.9822998,0.003890510416,629.9822998,0.004123971798,629.9822998,0.004027708434,629.9822998,0.004484311678,629.9822998,0.004344616085,629.9822998,0.00554266572,629.9822998,0.005118972622,629.9822998,0.005403546616,629.9822998,0.005299872253,629.9822998,0.005206832662,629.9822998,0.005447607953,629.9822998,0.005400480237,629.9822998,0.005648417864,629.9822998,0.005705381744,629.9822998,0.007672808599,629.9822998,0.007360019721,629.9822998,0.006038057618,629.9822998,0.006184994709,629.9822998,0.005512436852,
628.9883423,0.00380072277,628.9883423,0.004038551357,628.9883423,0.004323829897,628.9883423,0.004406011663,628.9883423,0.004441237077,628.9883423,0.005406744312,628.9883423,0.005193393212,628.9883423,0.005303907674,628.9883423,0.00518362131,628.9883423,0.005307157058,628.9883423,0.005540280137,628.9883423,0.005441264715,628.9883423,0.005536084995,628.9883423,0.005691822153,628.9883423,0.007886854,628.9883423,0.007569512818,628.9883423,0.006259755697,628.9883423,0.006207392551,628.9883423,0.005602343008,
627.9940186,0.003786752466,627.9940186,0.004082709551,627.9940186,0.004324248526,627.9940186,0.004395630211,627.9940186,0.004593860824,627.9940186,0.005350553431,627.9940186,0.005199759267,627.9940186,0.00568379648,627.9940186,0.005281503778,627.9940186,0.005231092684,627.9940186,0.005576934665,627.9940186,0.005298928823,627.9940186,0.005601373035,627.9940186,0.005718706176,627.9940186,0.007869062014,627.9940186,0.007752094883,627.9940186,0.006380812731,627.9940186,0.006246677134,627.9940186,0.005485749338,
626.9995728,0.003946591169,626.9995728,0.004082134925,626.9995728,0.004350367934,626.9995728,0.004422198515,626.9995728,0.004601997323,626.9995728,0.00535314763,626.9995728,0.005155225284,626.9995728,0.005673122127,626.9995728,0.00524041988,626.9995728,0.005322355777,626.9995728,0.005743729416,626.9995728,0.005514927674,626.9995728,0.005821877159,626.9995728,0.005603051279,626.9995728,0.007880844176,626.9995728,0.007607682608,626.9995728,0.00630834233,626.9995728,0.006349632517,626.9995728,0.005669949111,
626.0046387,0.003864522791,626.0046387,0.004135444295,626.0046387,0.00428803917,626.0046387,0.004429860972,626.0046387,0.004483814351,626.0046387,0.005335432012,626.0046387,0.005270315334,626.0046387,0.005611258559,626.0046387,0.0052361493,626.0046387,0.005460347515,626.0046387,0.005665595178,626.0046387,0.005753932986,626.0046387,0.005628671031,626.0046387,0.005772033241,626.0046387,0.008030489087,626.0046387,0.007570303045,626.0046387,0.006240400951,626.0046387,0.006408107467,626.0046387,0.005525178742,
625.0095825,0.00398415653,625.0095825,0.004191870335,625.0095825,0.004240880255,625.0095825,0.004654166754,625.0095825,0.004836940672,625.0095825,0.005316013936,625.0095825,0.005324740428,625.0095825,0.005585378036,625.0095825,0.005325395614,625.0095825,0.005378228612,625.0095825,0.005750890356,625.0095825,0.005591382738,625.0095825,0.005802594591,625.0095825,0.005937852897,625.0095825,0.008005360141,625.0095825,0.007634132169,625.0095825,0.006390926428,625.0095825,0.006426970009,625.0095825,0.005729381461,
624.0142212,0.003884032834,624.0142212,0.004176868126,624.0142212,0.004438203294,624.0142212,0.004691531882,624.0142212,0.004715527873,624.0142212,0.005486299749,624.0142212,0.005339520518,624.0142212,0.005613172892,624.0142212,0.005632893182,624.0142212,0.005352518987,624.0142212,0.005511388183,624.0142212,0.00561524462,624.0142212,0.005768911447,624.0142212,0.005782499909,624.0142212,0.007972111925,624.0142212,0.007799900137,624.0142212,0.006680147257,624.0142212,0.006270417944,624.0142212,0.005553101189,
622.9816284,0.004099930171,622.9816284,0.004318940919,622.9816284,0.004407999106,622.9816284,0.004633078352,622.9816284,0.004731831141,622.9816284,0.005276682321,622.9816284,0.005415656138,622.9816284,0.005722876638,622.9816284,0.005390887614,622.9816284,0.005469417665,622.9816284,0.005780820735,622.9816284,0.005646687001,622.9816284,0.005997400731,622.9816284,0.005762930494,622.9816284,0.008068330586,622.9816284,0.007420395035,622.9816284,0.006519404706,622.9816284,0.006510680541,622.9816284,0.005751782097,
621.9857178,0.004092535004,621.9857178,0.004294261336,621.9857178,0.004446179606,621.9857178,0.004543581977,621.9857178,0.00466042012,621.9857178,0.005279853009,621.9857178,0.005559419747,621.9857178,0.00562098762,621.9857178,0.00562730711,621.9857178,0.005408133846,621.9857178,0.005883770995,621.9857178,0.005755847786,621.9857178,0.006073205732,621.9857178,0.005983018316,621.9857178,0.008046654053,621.9857178,0.007843651809,621.9857178,0.006522636861,621.9857178,0.006376084406,621.9857178,0.005810333882,
620.989502,0.004080671351,620.989502,0.004248068668,620.989502,0.004509839229,620.989502,0.004551586229,620.989502,0.004916417878,620.989502,0.005507456139,620.989502,0.005419299472,620.989502,0.005749526434,620.989502,0.005590307526,620.989502,0.005697592162,620.989502,0.00591252977,620.989502,0.005614903755,620.989502,0.005844965111,620.989502,0.005976640619,620.989502,0.008363394998,620.989502,0.007710776757,620.989502,0.00638764305,620.989502,0.006617614534,620.989502,0.005815790966,
619.993042,0.004066874739,619.993042,0.004290052224,619.993042,0.004476151429,619.993042,0.004654794931,619.993042,0.004798673093,619.993042,0.005408789031,619.993042,0.005613461602,619.993042,0.005665673874,619.993042,0.005614536814,619.993042,0.005506826565,619.993042,0.00596375484,619.993042,0.005748818163,619.993042,0.005880438257,619.993042,0.005863357335,619.993042,0.008314867504,619.993042,0.007629679982,619.993042,0.006704963278,619.993042,0.00660095131,619.993042,0.005545471329,
618.9962769,0.004194065928,618.9962769,0.004264485091,618.9962769,0.004442178179,618.9962769,0.004699826706,618.9962769,0.00475334283,618.9962769,0.005629955791,618.9962769,0.005419063382,618.9962769,0.005829642992,618.9962769,0.00576812448,618.9962769,0.005392119288,618.9962769,0.006033989135,618.9962769,0.005756923463,618.9962769,0.006064280402,618.9962769,0.00607882347,618.9962769,0.008372235112,618.9962769,0.007830737159,618.9962769,0.006994498428,618.9962769,0.006566917058,618.9962769,0.005778355058,
617.9992676,0.004115295596,617.9992676,0.004574711435,617.9992676,0.00458439067,617.9992676,0.004826810677,617.9992676,0.0047326684,617.9992676,0.005599484779,617.9992676,0.005412537139,617.9992676,0.005889149848,617.9992676,0.005750680342,617.9992676,0.00566929346,617.9992676,0.005982388277,617.9992676,0.005841764156,617.9992676,0.006045564543,617.9992676,0.005967428908,617.9992676,0.008582876995,617.9992676,0.007818296552,617.9992676,0.006928343326,617.9992676,0.006680462975,617.9992676,0.006042283494,
617.0019531,0.004114485346,617.0019531,0.004259335343,617.0019531,0.004520353861,617.0019531,0.004756640643,617.0019531,0.004937310703,617.0019531,0.005474975333,617.0019531,0.005716240499,617.0019531,0.005647578742,617.0019531,0.005740004592,617.0019531,0.005678656045,617.0019531,0.006145321764,617.0019531,0.005992938764,617.0019531,0.006121377926,617.0019531,0.006079742219,617.0019531,0.008474376053,617.0019531,0.007827468216,617.0019531,0.006863986608,617.0019531,0.00674705347,617.0019531,0.005889464635,
616.0043945,0.004101889674,616.0043945,0.004350681789,616.0043945,0.004501285963,616.0043945,0.004740388598,616.0043945,0.004898275249,616.0043945,0.005412405822,616.0043945,0.005552629009,616.0043945,0.005967638921,616.0043945,0.005855092313,616.0043945,0.005854384042,616.0043945,0.006149916444,616.0043945,0.006006639451,616.0043945,0.006246808451,616.0043945,0.006188933272,616.0043945,0.008721909486,616.0043945,0.00787607301,616.0043945,0.006930552889,616.0043945,0.006871823687,616.0043945,0.006014513317,
615.0065918,0.004185519181,615.0065918,0.004427193664,615.0065918,0.004640613683,615.0065918,0.004773625638,615.0065918,0.004953438882,615.0065918,0.005667457357,615.0065918,0.005742968526,615.0065918,0.005990786944,615.0065918,0.005752700381,615.0065918,0.005719886161,615.0065918,0.006327595096,615.0065918,0.006069740746,615.0065918,0.006311205216,615.0065918,0.006305269431,615.0065918,0.00873669982,615.0065918,0.008099582046,615.0065918,0.006982082035,615.0065918,0.006833060645,615.0065918,0.006154274568,
614.0084839,0.004304012749,614.0084839,0.004480283707,614.0084839,0.004573952872,614.0084839,0.004961660597,614.0084839,0.005064468831,614.0084839,0.005657989997,614.0084839,0.005556955002,614.0084839,0.005893873051,614.0084839,0.005910141859,614.0084839,0.005923761055,614.0084839,0.006155876443,614.0084839,0.006052651908,614.0084839,0.006192819215,614.0084839,0.006345587317,614.0084839,0.008595841005,614.0084839,0.008060525171,614.0084839,0.006986028049,614.0084839,0.006886551157,614.0084839,0.006156401243,
613.0101318,0.00444665039,613.0101318,0.004445133731,613.0101318,0.004713800736,613.0101318,0.004775431473,613.0101318,0.00511627458,613.0101318,0.005690117367,613.0101318,0.005713565275,613.0101318,0.005939532537,613.0101318,0.005830692593,613.0101318,0.00582292676,613.0101318,0.006218815222,613.0101318,0.006102502346,613.0101318,0.006287567783,613.0101318,0.006500642747,613.0101318,0.008812878281,613.0101318,0.008113348857,613.0101318,0.007114471402,613.0101318,0.006841081195,613.0101318,0.006203033961,
612.0114746,0.004179429263,612.0114746,0.004451462533,612.0114746,0.004770589992,612.0114746,0.004753290676,612.0114746,0.004968075547,612.0114746,0.005653846543,612.0114746,0.005712122656,612.0114746,0.005788480863,612.0114746,0.005807920359,612.0114746,0.005806215107,612.0114746,0.006195208989,612.0114746,0.006140569691,612.0114746,0.00646740431,612.0114746,0.00640534889,612.0114746,0.00875460729,612.0114746,0.008228461258,612.0114746,0.00709031662,612.0114746,0.007000838406,612.0114746,0.006247491576,
611.0125732,0.004305058625,611.0125732,0.004514285829,611.0125732,0.004607935902,611.0125732,0.004910160787,611.0125732,0.005165965296,611.0125732,0.005699533038,611.0125732,0.005726207513,611.0125732,0.006089533679,611.0125732,0.005777672864,611.0125732,0.005806529894,611.0125732,0.006144665182,611.0125732,0.006219419185,611.0125732,0.006582422648,611.0125732,0.006465434097,611.0125732,0.00879174564,611.0125732,0.008200920187,611.0125732,0.007123681251,611.0125732,0.006827170495,611.0125732,0.006221598946,
610.0133667,0.004293424543,610.0133667,0.004586797208,610.0133667,0.004676093347,610.0133667,0.004833747167,610.0133667,0.005071461201,610.0133667,0.005835100077,610.0133667,0.005689828657,610.0133667,0.00598028861,610.0133667,0.006016298197,610.0133667,0.005854305346,610.0133667,0.006340938155,610.0133667,0.006154405884,610.0133667,0.006576193962,610.0133667,0.006541084033,610.0133667,0.008889863268,610.0133667,0.008178181015,610.0133667,0.007161364891,610.0133667,0.006842580158,610.0133667,0.00634550862,
609.013855,0.004447225947,609.013855,0.004639331717,609.013855,0.004746224731,609.013855,0.005033094902,609.013855,0.005304955877,609.013855,0.005800758488,609.013855,0.005814295262,609.013855,0.006061235443,609.013855,0.00610738527,609.013855,0.005889727268,609.013855,0.006399096455,609.013855,0.006297285203,609.013855,0.006671288516,609.013855,0.006586680189,609.013855,0.008857551031,609.013855,0.008284128271,609.013855,0.007309867069,609.013855,0.007033749018,609.013855,0.006372695789,
608.0142212,0.004312221892,608.0142212,0.004669368733,608.0142212,0.00473067956,608.0142212,0.005074996967,608.0142212,0.005174190737,608.0142212,0.005943442695,608.0142212,0.005792363547,608.0142212,0.006018896587,608.0142212,0.005977139343,608.0142212,0.00599230919,608.0142212,0.00633529108,608.0142212,0.006348056719,608.0142212,0.006760777906,608.0142212,0.006663165987,608.0142212,0.009146939963,608.0142212,0.008341333829,608.0142212,0.007240478881,608.0142212,0.006985028274,608.0142212,0.006527366582,
607.0142212,0.004261975642,607.0142212,0.004579812754,607.0142212,0.004959775135,607.0142212,0.004968572874,607.0142212,0.005194807891,607.0142212,0.005840871949,607.0142212,0.005904159043,607.0142212,0.00604598457,607.0142212,0.006091029849,607.0142212,0.005914707668,607.0142212,0.006288145203,607.0142212,0.006217475981,607.0142212,0.006704963278,607.0142212,0.00657101674,607.0142212,0.009054420516,607.0142212,0.008343946189,607.0142212,0.007220975589,607.0142212,0.007060111035,607.0142212,0.006369070616,
606.013916,0.004195816815,606.013916,0.00458773924,606.013916,0.00473109819,606.013916,0.004864688031,606.013916,0.005120439455,606.013916,0.005882511381,606.013916,0.005878969096,606.013916,0.005999474321,606.013916,0.006029448006,606.013916,0.006070501637,606.013916,0.006313779391,606.013916,0.006269420031,606.013916,0.006616458297,606.013916,0.006636722945,606.013916,0.009098826908,606.013916,0.008353287354,606.013916,0.007119128946,606.013916,0.007173049264,606.013916,0.006473289803,
605.0134277,0.004416916054,605.0134277,0.004653878976,605.0134277,0.004799013492,605.0134277,0.00496852072,605.0134277,0.005227922462,605.0134277,0.005828882102,605.0134277,0.005908777472,605.0134277,0.006105547305,605.0134277,0.006211777683,605.0134277,0.005880543496,605.0134277,0.006416198798,605.0134277,0.006229660474,605.0134277,0.006640139967,605.0134277,0.006668870337,605.0134277,0.009041653946,605.0134277,0.008455502801,605.0134277,0.007044693921,605.0134277,0.007030118722,605.0134277,0.006566627882,
604.0126953,0.004508662038,604.0126953,0.004632424098,604.0126953,0.004775065463,604.0126953,0.005017277785,604.0126953,0.005299269687,604.0126953,0.005893899128,604.0126953,0.005848926958,604.0126953,0.006232417654,604.0126953,0.006225012708,604.0126953,0.006078796927,604.0126953,0.006506633945,604.0126953,0.006383203436,604.0126953,0.006794827525,604.0126953,0.006718633696,604.0126953,0.009038006887,604.0126953,0.00832972303,604.0126953,0.007143759634,604.0126953,0.00707792351,604.0126953,0.006604551803,
603.0116577,0.004373743664,603.0116577,0.004632136319,603.0116577,0.004865787458,603.0116577,0.005024688318,603.0116577,0.005160280969,603.0116577,0.005957351532,603.0116577,0.006015563384,603.0116577,0.006083128508,603.0116577,0.006254083011,603.0116577,0.006090399809,603.0116577,0.006526499521,603.0116577,0.006372564472,603.0116577,0.006822358351,603.0116577,0.006576062646,603.0116577,0.009129967541,603.0116577,0.008497842588,603.0116577,0.007276514079,603.0116577,0.007122786716,603.0116577,0.006573986262,
602.0102539,0.004442204721,602.0102539,0.004597628023,602.0102539,0.004888641182,602.0102539,0.005147209391,602.0102539,0.005240184255,602.0102539,0.005871937145,602.0102539,0.005884059239,602.0102539,0.006141173653,602.0102539,0.006129096728,602.0102539,0.006077353377,602.0102539,0.006493075285,602.0102539,0.006475680973,602.0102539,0.006872402038,602.0102539,0.00686816778,602.0102539,0.009199366905,602.0102539,0.008494938724,602.0102539,0.007294230163,602.0102539,0.007026304025,602.0102539,0.006566391326,
601.008728,0.004373142496,601.008728,0.004543294199,601.008728,0.004972343333,601.008728,0.004986194894,601.008728,0.005275136326,601.008728,0.005772531498,601.008728,0.005920795724,601.008728,0.006160575897,601.008728,0.006138705648,601.008728,0.005944859702,601.008728,0.006498645991,601.008728,0.006333084777,601.008728,0.006831377745,601.008728,0.006686167326,601.008728,0.009096580558,601.008728,0.008414566517,601.008728,0.007244848181,601.008728,0.007081502117,601.008728,0.006562239025,
600.006897,0.004318025894,600.006897,0.004486482125,600.006897,0.004839165602,600.006897,0.004932074342,600.006897,0.005243327934,600.006897,0.005811435636,600.006897,0.005963387433,600.006897,0.006021364126,600.006897,0.006005484611,600.006897,0.006049816962,600.006897,0.006400304846,600.006897,0.006168216467,600.006897,0.006739928853,600.006897,0.006812839303,600.006897,0.009105277248,600.006897,0.008281067945,600.006897,0.007198788226,600.006897,0.007062926423,600.006897,0.006410208996,
599.0047607,0.004224621225,599.0047607,0.004443407524,599.0047607,0.004622403532,599.0047607,0.004906495567,599.0047607,0.00526800938,599.0047607,0.005828672089,599.0047607,0.005866873078,599.0047607,0.006074177101,599.0047607,0.005953860935,599.0047607,0.005894738715,599.0047607,0.006393737625,599.0047607,0.006283155177,599.0047607,0.006813207176,599.0047607,0.006626261864,599.0047607,0.009208277799,599.0047607,0.008489395492,599.0047607,0.007144733332,599.0047607,0.006842422299,599.0047607,0.006513833534,
598.0023804,0.004169079475,598.0023804,0.004428998102,598.0023804,0.004766324069,598.0023804,0.004859897308,598.0023804,0.005076385103,598.0023804,0.005659275223,598.0023804,0.005723374896,598.0023804,0.006189931184,598.0023804,0.00602498604,598.0023804,0.005934598856,598.0023804,0.00629930757,598.0023804,0.00630834233,598.0023804,0.00682598725,598.0023804,0.006655832287,598.0023804,0.009303607047,598.0023804,0.008459304459,598.0023804,0.007220528089,598.0023804,0.006998602301,598.0023804,0.006513492204,
596.9998169,0.004059663042,596.9998169,0.004352982622,596.9998169,0.004776373971,596.9998169,0.004749443382,596.9998169,0.005018639378,596.9998169,0.005709526129,596.9998169,0.005806949455,596.9998169,0.006034540478,596.9998169,0.006034671795,596.9998169,0.00598740112,596.9998169,0.006236120593,596.9998169,0.006203164812,596.9998169,0.006741295569,596.9998169,0.006686535198,596.9998169,0.009267086163,596.9998169,0.008397280239,596.9998169,0.007038195152,596.9998169,0.006799639203,596.9998169,0.006321396213,
595.9968872,0.004160402343,595.9968872,0.004393877927,595.9968872,0.004690851551,595.9968872,0.004844845738,595.9968872,0.005031445064,595.9968872,0.005621197168,595.9968872,0.005810071714,595.9968872,0.006054568104,595.9968872,0.006060710642,595.9968872,0.005854174029,595.9968872,0.006250196137,595.9968872,0.006268448196,595.9968872,0.00683884602,595.9968872,0.006666110363,595.9968872,0.009333016351,595.9968872,0.00844512973,595.9968872,0.007086290512,595.9968872,0.006807107013,595.9968872,0.006293371785,
594.9937744,0.00400578836,594.9937744,0.004207369871,594.9937744,0.004644564353,594.9937744,0.004818434827,594.9937744,0.005059807096,594.9937744,0.005671994761,594.9937744,0.005814006552,594.9937744,0.005810045172,594.9937744,0.006029238459,594.9937744,0.005891511217,594.9937744,0.006044908427,594.9937744,0.006194447167,594.9937744,0.006640139967,594.9937744,0.006595984101,594.9937744,0.009489935823,594.9937744,0.008317585103,594.9937744,0.006994708907,594.9937744,0.006815600209,594.9937744,0.006310154684,
593.9903564,0.003865933279,593.9903564,0.004261478782,593.9903564,0.004668845329,593.9903564,0.004615705926,593.9903564,0.004952862859,593.9903564,0.005575046875,593.9903564,0.005750890356,593.9903564,0.005901088938,593.9903564,0.005953992251,593.9903564,0.005854305346,593.9903564,0.00614159368,593.9903564,0.006221204996,593.9903564,0.006554302294,593.9903564,0.006665137596,593.9903564,0.009845913388,593.9903564,0.00849383045,593.9903564,0.007179865614,593.9903564,0.006911983714,593.9903564,0.006200276781,
592.9866333,0.003980316222,592.9866333,0.00419192249,592.9866333,0.004616830964,592.9866333,0.004768862389,592.9866333,0.004896861501,592.9866333,0.005538916681,592.9866333,0.005707480013,592.9866333,0.005698693916,592.9866333,0.005976903252,592.9866333,0.005850264803,592.9866333,0.006207235157,592.9866333,0.006382283755,592.9866333,0.006644450594,592.9866333,0.006636013277,592.9866333,0.009875465184,592.9866333,0.008480315097,592.9866333,0.007098499686,592.9866333,0.006925634108,592.9866333,0.006276458502,
591.9827271,0.003905398306,591.9827271,0.004119633697,591.9827271,0.004550043028,591.9827271,0.004780823365,591.9827271,0.004920161795,591.9827271,0.005430098623,591.9827271,0.005701762158,591.9827271,0.005971811712,591.9827271,0.005938745104,591.9827271,0.00571666006,591.9827271,0.006159499753,591.9827271,0.006381338462,591.9827271,0.006626708899,591.9827271,0.006686982233,591.9827271,0.01058203261,591.9827271,0.008507292718,591.9827271,0.007154048886,591.9827271,0.006859910209,591.9827271,0.006230737083,
591.0157471,0.003900252748,591.0157471,0.0040666922,591.0157471,0.004385039676,591.0157471,0.004705008119,591.0157471,0.004847411066,591.0157471,0.005436179694,591.0157471,0.005530185997,591.0157471,0.005894660018,591.0157471,0.006004461087,591.0157471,0.005813140888,591.0157471,0.006189143285,591.0157471,0.006200250238,591.0157471,0.006567127071,591.0157471,0.006552147679,591.0157471,0.01109826565,591.0157471,0.00866283197,591.0157471,0.006985028274,591.0157471,0.006714190822,591.0157471,0.006190245971,
590.0112915,0.003779466962,590.0112915,0.004154626746,590.0112915,0.00443943264,590.0112915,0.004643203691,590.0112915,0.004942992236,590.0112915,0.005310537294,590.0112915,0.005468316842,590.0112915,0.005892036017,590.0112915,0.006057823077,590.0112915,0.005720542278,590.0112915,0.006072155666,590.0112915,0.006272886414,590.0112915,0.006571568549,590.0112915,0.006608310156,590.0112915,0.01206443831,590.0112915,0.00852094125,590.0112915,0.007057822309,590.0112915,0.006900779437,590.0112915,0.006183078047,
589.0065918,0.003639319213,589.0065918,0.004050648771,589.0065918,0.00447536679,589.0065918,0.004626772832,589.0065918,0.00485390285,589.0065918,0.005329247564,589.0065918,0.005611704662,589.0065918,0.005747165531,589.0065918,0.00589235127,589.0065918,0.005724791437,589.0065918,0.006079374347,589.0065918,0.006276064552,589.0065918,0.006446911022,589.0065918,0.00646388391,589.0065918,0.01298301946,589.0065918,0.008458406664,589.0065918,0.007010124624,589.0065918,0.006870245561,589.0065918,0.006124580745,
588.0016479,0.003758212086,588.0016479,0.004198404495,588.0016479,0.004329686519,588.0016479,0.004666987807,588.0016479,0.004759283736,588.0016479,0.0054140836,588.0016479,0.005608977284,588.0016479,0.005708109587,588.0016479,0.005911270157,588.0016479,0.005761671346,588.0016479,0.005959162023,588.0016479,0.006365577225,588.0016479,0.006471687462,588.0016479,0.006281500682,588.0016479,0.01394839957,588.0016479,0.008654883131,588.0016479,0.007013228722,588.0016479,0.006722760852,588.0016479,0.006102817133,
586.9963379,0.003677510656,586.9963379,0.003999962471,586.9963379,0.004355989397,586.9963379,0.004507328384,586.9963379,0.004742743913,586.9963379,0.00542894518,586.9963379,0.005484228954,586.9963379,0.005813010037,586.9963379,0.006097435486,586.9963379,0.005790343508,586.9963379,0.006043307483,586.9963379,0.006319505163,586.9963379,0.006430096459,586.9963379,0.006586706266,586.9963379,0.01473566797,586.9963379,0.00860265363,586.9963379,0.007011440117,586.9963379,0.006629311014,586.9963379,0.006346822251,
585.9909058,0.003751397366,585.9909058,0.004189256579,585.9909058,0.004346446134,585.9909058,0.004536022432,585.9909058,0.0047289785,585.9909058,0.005344473291,585.9909058,0.005468316842,585.9909058,0.00571018178,585.9909058,0.005942812655,585.9909058,0.005684504751,585.9909058,0.006009999197,585.9909058,0.006300410721,585.9909058,0.006326045375,585.9909058,0.006545367651,585.9909058,0.01606735587,585.9909058,0.008448957466,585.9909058,0.00694757048,585.9909058,0.006653256249,585.9909058,0.006150546484,
584.9851685,0.003675552784,584.9851685,0.004029328469,584.9851685,0.004296796862,584.9851685,0.004450311884,584.9851685,0.004697419237,584.9851685,0.005300003104,584.9851685,0.005528482143,584.9851685,0.005697696935,584.9851685,0.005798947997,584.9851685,0.005599301308,584.9851685,0.00604488235,584.9851685,0.006354150362,584.9851685,0.006294501014,584.9851685,0.006383912638,584.9851685,0.01747592352,584.9851685,0.008480816148,584.9851685,0.006899543107,584.9851685,0.006657383405,584.9851685,0.006280345377,
584.0164795,0.00351638766,584.0164795,0.003780563595,584.0164795,0.004065202549,584.0164795,0.004461792763,584.0164795,0.004726047628,584.0164795,0.005168794189,584.0164795,0.005423755385,584.0164795,0.005514298566,584.0164795,0.005902033765,584.0164795,0.005684530828,584.0164795,0.006017977837,584.0164795,0.006129306741,584.0164795,0.006225380115,584.0164795,0.006471109111,584.0164795,0.01882270351,584.0164795,0.008428448811,584.0164795,0.006998128723,584.0164795,0.006541714538,584.0164795,0.006320187822,
583.0101318,0.003550210036,583.0101318,0.003863164689,583.0101318,0.004161317367,583.0101318,0.004327307455,583.0101318,0.004644616507,583.0101318,0.005182207096,583.0101318,0.005419063382,583.0101318,0.005722483154,583.0101318,0.006002623588,583.0101318,0.005697093904,583.0101318,0.005886001047,583.0101318,0.006190823857,583.0101318,0.006217765156,583.0101318,0.006429282017,583.0101318,0.02011269145,583.0101318,0.008339196444,583.0101318,0.006978373043,583.0101318,0.00658166036,583.0101318,0.006385278888,
582.0037231,0.003390490776,582.0037231,0.003929063678,582.0037231,0.004109938629,582.0037231,0.004343674518,582.0037231,0.00460189255,582.0037231,0.004974045325,582.0037231,0.005480663851,582.0037231,0.005741866771,582.0037231,0.005784808192,582.0037231,0.005599930882,582.0037231,0.005795170553,582.0037231,0.006213195622,582.0037231,0.006144507788,582.0037231,0.006424447987,582.0037231,0.02154645696,582.0037231,0.008409710601,582.0037231,0.006965194363,582.0037231,0.00648422027,582.0037231,0.006257575937,
