0min,,1min,,2min,,3min,,4min,,5min,,6min,,7min,,8min,,9min,,10min,,15min,,20min,,25min,,30min,,45min,,60min,,90min,,120min,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
468.986908,0.033779521,468.986908,0.034974471,468.986908,0.035219785,468.986908,0.035022281,468.986908,0.035602164,468.986908,0.035918176,468.986908,0.036155302,468.986908,0.036756702,468.986908,0.036725406,468.986908,0.036695771,468.986908,0.036757942,468.986908,0.037122052,468.986908,0.037025519,468.986908,0.03682432,468.986908,0.036804568,468.986908,0.043621074,468.986908,0.043815743,468.986908,0.033769,468.986908,0.032846503
467.9928284,0.034705911,467.9928284,0.035932798,467.9928284,0.03618006,467.9928284,0.035821099,467.9928284,0.036525525,467.9928284,0.036897615,467.9928284,0.03719015,467.9928284,0.037717026,467.9928284,0.037602581,467.9928284,0.037564643,467.9928284,0.037643936,467.9928284,0.038139086,467.9928284,0.038024358,467.9928284,0.037738629,467.9928284,0.037751023,467.9928284,0.044389658,467.9928284,0.044556733,467.9928284,0.034689814,467.9928284,0.033809852
466.9985657,0.035777554,466.9985657,0.036871746,466.9985657,0.03712707,466.9985657,0.036932562,466.9985657,0.037460562,466.9985657,0.037882514,466.9985657,0.03805976,466.9985657,0.038708542,466.9985657,0.038560111,466.9985657,0.038508315,466.9985657,0.038618334,466.9985657,0.039109472,466.9985657,0.038941197,466.9985657,0.038818583,466.9985657,0.038738653,466.9985657,0.045139097,466.9985657,0.045364473,466.9985657,0.035640545,466.9985657,0.034729771
466.0040894,0.036723122,466.0040894,0.037933953,466.0040894,0.038116533,466.0040894,0.037918501,466.0040894,0.038451523,466.0040894,0.038885307,466.0040894,0.039031867,466.0040894,0.039734352,466.0040894,0.039657772,466.0040894,0.039565098,466.0040894,0.039693989,466.0040894,0.040105142,466.0040894,0.040064316,466.0040894,0.039775088,466.0040894,0.039827943,466.0040894,0.046087444,466.0040894,0.04633189,466.0040894,0.036752053,466.0040894,0.035649817
465.0094604,0.037628859,465.0094604,0.038869087,465.0094604,0.03906149,465.0094604,0.038894027,465.0094604,0.03936113,465.0094604,0.039803203,465.0094604,0.040068038,465.0094604,0.04069208,465.0094604,0.040599383,465.0094604,0.040485084,465.0094604,0.040635709,465.0094604,0.041120823,465.0094604,0.040957429,465.0094604,0.040732563,465.0094604,0.040780816,465.0094604,0.046868511,465.0094604,0.047101449,465.0094604,0.037848253,465.0094604,0.03666332
464.0146484,0.038551372,464.0146484,0.039816648,464.0146484,0.039985634,464.0146484,0.039821301,464.0146484,0.040361438,464.0146484,0.040890899,464.0146484,0.041013073,464.0146484,0.041695718,464.0146484,0.041562386,464.0146484,0.041514531,464.0146484,0.04163355,464.0146484,0.042150103,464.0146484,0.041946601,464.0146484,0.041616168,464.0146484,0.041602667,464.0146484,0.047726069,464.0146484,0.047921225,464.0146484,0.03890368,464.0146484,0.037499875
462.9813843,0.039488856,462.9813843,0.040795233,462.9813843,0.041056205,462.9813843,0.040765148,462.9813843,0.041290801,462.9813843,0.04187604,462.9813843,0.041963935,462.9813843,0.042647507,462.9813843,0.042508427,462.9813843,0.042442031,462.9813843,0.042607956,462.9813843,0.042976923,462.9813843,0.042924542,462.9813843,0.042615324,462.9813843,0.042568896,462.9813843,0.048488703,462.9813843,0.048865017,462.9813843,0.040068347,462.9813843,0.038519997
461.9861755,0.040447492,461.9861755,0.041837901,461.9861755,0.041959174,461.9861755,0.041763198,461.9861755,0.04236811,461.9861755,0.042969491,461.9861755,0.042938255,461.9861755,0.043656137,461.9861755,0.043553706,461.9861755,0.043444175,461.9861755,0.043587904,461.9861755,0.044108793,461.9861755,0.043891314,461.9861755,0.043673657,461.9861755,0.043563437,461.9861755,0.049368292,461.9861755,0.049798753,461.9861755,0.04121514,461.9861755,0.039361384
460.9907837,0.041374732,460.9907837,0.042633969,460.9907837,0.042842537,460.9907837,0.042688888,460.9907837,0.043222222,460.9907837,0.043752208,460.9907837,0.043836132,460.9907837,0.044415206,460.9907837,0.044403106,460.9907837,0.044277593,460.9907837,0.044378277,460.9907837,0.044885933,460.9907837,0.04477337,460.9907837,0.04442567,460.9907837,0.044379022,460.9907837,0.050003558,460.9907837,0.050508823,460.9907837,0.042300534,460.9907837,0.040215507
459.9951782,0.042059176,459.9951782,0.043448381,459.9951782,0.043640826,459.9951782,0.043428555,459.9951782,0.043986492,459.9951782,0.044633552,459.9951782,0.044673573,459.9951782,0.045282409,459.9951782,0.045282122,459.9951782,0.045056272,459.9951782,0.045251038,459.9951782,0.045727618,459.9951782,0.045532811,459.9951782,0.045282036,459.9951782,0.045300968,459.9951782,0.050448928,459.9951782,0.050804306,459.9951782,0.043188654,459.9951782,0.040995263
458.9993896,0.042811226,458.9993896,0.044222765,458.9993896,0.044415548,458.9993896,0.04420488,458.9993896,0.044804651,458.9993896,0.045443963,458.9993896,0.045476701,458.9993896,0.046080422,458.9993896,0.045985043,458.9993896,0.045900587,458.9993896,0.046020582,458.9993896,0.046478767,458.9993896,0.046331111,458.9993896,0.046094958,458.9993896,0.046114445,458.9993896,0.05121094,458.9993896,0.051496699,458.9993896,0.043993797,458.9993896,0.041744817
458.0034485,0.043618243,458.0034485,0.045100495,458.0034485,0.045281548,458.0034485,0.045086164,458.0034485,0.04557864,458.0034485,0.046230033,458.0034485,0.046277143,458.0034485,0.046875864,458.0034485,0.046792593,458.0034485,0.046656158,458.0034485,0.046860464,458.0034485,0.04733824,458.0034485,0.047118388,458.0034485,0.046908334,458.0034485,0.046897203,458.0034485,0.051690266,458.0034485,0.052226048,458.0034485,0.044636246,458.0034485,0.04260296
457.0073242,0.044350896,457.0073242,0.045841094,457.0073242,0.045927692,457.0073242,0.04582838,457.0073242,0.046327021,457.0073242,0.047014356,457.0073242,0.047085639,457.0073242,0.047558032,457.0073242,0.047550436,457.0073242,0.047444224,457.0073242,0.047553554,457.0073242,0.048045743,457.0073242,0.047971178,457.0073242,0.047647111,457.0073242,0.047593355,457.0073242,0.052113462,457.0073242,0.052952558,457.0073242,0.045438301,457.0073242,0.043159205
456.0109558,0.045116637,456.0109558,0.04661699,456.0109558,0.046842933,456.0109558,0.046610132,456.0109558,0.047147386,456.0109558,0.04776476,456.0109558,0.047751524,456.0109558,0.04826916,456.0109558,0.048337236,456.0109558,0.048187964,456.0109558,0.048452813,456.0109558,0.048836075,456.0109558,0.048766911,456.0109558,0.048416059,456.0109558,0.048372101,456.0109558,0.052707575,456.0109558,0.053534906,456.0109558,0.046057567,456.0109558,0.043965295
455.0144348,0.045865487,455.0144348,0.047448527,455.0144348,0.047616202,455.0144348,0.047329176,455.0144348,0.047879633,455.0144348,0.048610773,455.0144348,0.04862693,455.0144348,0.049027156,455.0144348,0.049094565,455.0144348,0.048978094,455.0144348,0.049203124,455.0144348,0.049656816,455.0144348,0.049598254,455.0144348,0.049261633,455.0144348,0.049104568,455.0144348,0.053035907,455.0144348,0.054340906,455.0144348,0.046697721,455.0144348,0.044645973
454.0177917,0.046669126,454.0177917,0.048215415,454.0177917,0.048261639,454.0177917,0.048106149,454.0177917,0.048613813,454.0177917,0.049420729,454.0177917,0.049292281,454.0177917,0.049773961,454.0177917,0.049967166,454.0177917,0.049747631,454.0177917,0.04987099,454.0177917,0.050418284,454.0177917,0.050298929,454.0177917,0.050010558,454.0177917,0.049791265,454.0177917,0.05351321,454.0177917,0.054926973,454.0177917,0.0472124,454.0177917,0.045356713
452.9825439,0.047256295,452.9825439,0.048981689,452.9825439,0.049041383,452.9825439,0.048839003,452.9825439,0.049415801,452.9825439,0.049961824,452.9825439,0.050061505,452.9825439,0.050388776,452.9825439,0.050596911,452.9825439,0.050561983,452.9825439,0.050680887,452.9825439,0.051180478,452.9825439,0.051057883,452.9825439,0.050723653,452.9825439,0.050588712,452.9825439,0.053863164,452.9825439,0.055411562,452.9825439,0.047861628,452.9825439,0.046061452
451.9854431,0.047918856,451.9854431,0.049705021,451.9854431,0.049723249,451.9854431,0.049526758,451.9854431,0.050078269,451.9854431,0.050659593,451.9854431,0.050774511,451.9854431,0.051098764,451.9854431,0.051297888,451.9854431,0.051203135,451.9854431,0.051283471,451.9854431,0.051821988,451.9854431,0.051715601,451.9854431,0.051452808,451.9854431,0.051316913,451.9854431,0.054147419,451.9854431,0.055931497,451.9854431,0.048214894,451.9854431,0.046714436
450.9881897,0.04886907,450.9881897,0.050533716,450.9881897,0.050575651,450.9881897,0.050408572,450.9881897,0.050977591,450.9881897,0.051515643,450.9881897,0.051631894,450.9881897,0.051937591,450.9881897,0.052115884,450.9881897,0.051998105,450.9881897,0.052124202,450.9881897,0.0527247,450.9881897,0.05252457,450.9881897,0.05230923,450.9881897,0.052091517,450.9881897,0.054505251,450.9881897,0.056726474,450.9881897,0.048851807,450.9881897,0.047492072
449.9906921,0.049579363,449.9906921,0.051297046,449.9906921,0.051412042,449.9906921,0.051249884,449.9906921,0.05173488,449.9906921,0.052259974,449.9906921,0.052382845,449.9906921,0.052761968,449.9906921,0.052861623,449.9906921,0.052820284,449.9906921,0.05298508,449.9906921,0.053529404,449.9906921,0.053323194,449.9906921,0.05305852,449.9906921,0.052921649,449.9906921,0.055072289,449.9906921,0.057360169,449.9906921,0.049551129,449.9906921,0.048151869
448.9931335,0.050252631,448.9931335,0.052000321,448.9931335,0.052081622,448.9931335,0.051930707,448.9931335,0.052444618,448.9931335,0.052932557,448.9931335,0.05317834,448.9931335,0.053374413,448.9931335,0.053654481,448.9931335,0.05348926,448.9931335,0.0536681,448.9931335,0.054220527,448.9931335,0.054077048,448.9931335,0.053775907,448.9931335,0.053568318,448.9931335,0.055348486,448.9931335,0.057924442,448.9931335,0.050191723,448.9931335,0.048874345
447.9953003,0.050829157,447.9953003,0.052702636,447.9953003,0.052760448,447.9953003,0.052622974,447.9953003,0.05302494,447.9953003,0.053646896,447.9953003,0.053772714,447.9953003,0.054088485,447.9953003,0.054348417,447.9953003,0.054173458,447.9953003,0.054365169,447.9953003,0.054873805,447.9953003,0.05474494,447.9953003,0.05438773,447.9953003,0.054248948,447.9953003,0.055652104,447.9953003,0.058509797,447.9953003,0.050742213,447.9953003,0.049410462
446.9972839,0.051457733,446.9972839,0.053279206,446.9972839,0.053399265,446.9972839,0.053251639,446.9972839,0.053671677,446.9972839,0.054266166,446.9972839,0.054462552,446.9972839,0.054759916,446.9972839,0.05497627,446.9972839,0.054781761,446.9972839,0.054941073,446.9972839,0.055521891,446.9972839,0.055358484,446.9972839,0.055079695,446.9972839,0.054915398,446.9972839,0.055733945,446.9972839,0.058947612,446.9972839,0.051308319,446.9972839,0.049996268
445.999115,0.052187048,445.999115,0.053929426,445.999115,0.054108273,445.999115,0.053916268,445.999115,0.054366488,445.999115,0.05486843,445.999115,0.055175886,445.999115,0.05540568,445.999115,0.055673264,445.999115,0.055502005,445.999115,0.055627801,445.999115,0.056230042,445.999115,0.05612652,445.999115,0.055717699,445.999115,0.055559602,445.999115,0.056283876,445.999115,0.059452299,445.999115,0.052017216,445.999115,0.050576352
445.0007629,0.052770212,445.0007629,0.054573901,445.0007629,0.054749988,445.0007629,0.054577921,445.0007629,0.054915987,445.0007629,0.055468179,445.0007629,0.055721965,445.0007629,0.056035299,445.0007629,0.056274507,445.0007629,0.056092348,445.0007629,0.056269646,445.0007629,0.056817632,445.0007629,0.056794029,445.0007629,0.056279723,445.0007629,0.056116149,445.0007629,0.056558073,445.0007629,0.059870861,445.0007629,0.052456565,445.0007629,0.051138017
444.0021973,0.053592656,444.0021973,0.055457208,444.0021973,0.05555363,444.0021973,0.055490296,444.0021973,0.055830486,444.0021973,0.056306776,444.0021973,0.056599211,444.0021973,0.056881808,444.0021973,0.057119533,444.0021973,0.05690397,444.0021973,0.057082038,444.0021973,0.057597298,444.0021973,0.057582933,444.0021973,0.057086352,444.0021973,0.056955587,444.0021973,0.057162996,444.0021973,0.060817901,444.0021973,0.053272124,444.0021973,0.051863115
443.0034485,0.054247335,443.0034485,0.056147698,443.0034485,0.05620556,443.0034485,0.056087695,443.0034485,0.056536313,443.0034485,0.057008564,443.0034485,0.05719595,443.0034485,0.057515077,443.0034485,0.057754423,443.0034485,0.057552937,443.0034485,0.057744756,443.0034485,0.058339667,443.0034485,0.058131989,443.0034485,0.05775667,443.0034485,0.057540819,443.0034485,0.057618964,443.0034485,0.0614103,443.0034485,0.053898681,443.0034485,0.052533012
442.0045471,0.054863643,442.0045471,0.056688573,442.0045471,0.056782082,442.0045471,0.056705944,442.0045471,0.057017036,442.0045471,0.05746517,442.0045471,0.057778493,442.0045471,0.058154896,442.0045471,0.058313616,442.0045471,0.058175582,442.0045471,0.058342837,442.0045471,0.058807544,442.0045471,0.058834665,442.0045471,0.058334693,442.0045471,0.058178335,442.0045471,0.057958487,442.0045471,0.06182028,442.0045471,0.05437538,442.0045471,0.053023975
441.0055237,0.055412535,441.0055237,0.057299674,441.0055237,0.057340052,441.0055237,0.057371423,441.0055237,0.057709187,441.0055237,0.058184583,441.0055237,0.058425065,441.0055237,0.058803633,441.0055237,0.059044428,441.0055237,0.058762316,441.0055237,0.058935486,441.0055237,0.059490532,441.0055237,0.059464674,441.0055237,0.058901008,441.0055237,0.058754612,441.0055237,0.058437444,441.0055237,0.062286813,441.0055237,0.055006471,441.0055237,0.053592537
440.0061951,0.056036212,440.0061951,0.057832222,440.0061951,0.058050733,440.0061951,0.057967037,440.0061951,0.058245998,440.0061951,0.05874984,440.0061951,0.059059195,440.0061951,0.05931972,440.0061951,0.059593081,440.0061951,0.059345242,440.0061951,0.059613094,440.0061951,0.0600577,440.0061951,0.06000958,440.0061951,0.059507929,440.0061951,0.059257675,440.0061951,0.05877408,440.0061951,0.062744789,440.0061951,0.055537127,440.0061951,0.054017916
439.0067749,0.056753024,439.0067749,0.058572534,439.0067749,0.05873286,439.0067749,0.058657829,439.0067749,0.058870502,439.0067749,0.059422646,439.0067749,0.05967905,439.0067749,0.060104877,439.0067749,0.060272668,439.0067749,0.059974924,439.0067749,0.060251936,439.0067749,0.060845859,439.0067749,0.060687672,439.0067749,0.060168471,439.0067749,0.06000533,439.0067749,0.059453931,439.0067749,0.063331768,439.0067749,0.056151412,439.0067749,0.0547149
438.0072021,0.057346638,438.0072021,0.059358537,438.0072021,0.059477471,438.0072021,0.059361089,438.0072021,0.059591416,438.0072021,0.060018554,438.0072021,0.060341042,438.0072021,0.060767401,438.0072021,0.060910903,438.0072021,0.060635164,438.0072021,0.060861822,438.0072021,0.06140219,438.0072021,0.061348435,438.0072021,0.060767073,438.0072021,0.060706399,438.0072021,0.06000967,438.0072021,0.063951485,438.0072021,0.056695472,438.0072021,0.055255078
437.0073242,0.057920922,437.0073242,0.059930466,437.0073242,0.059975222,437.0073242,0.059982266,437.0073242,0.060266808,437.0073242,0.060589749,437.0073242,0.060985874,437.0073242,0.061341368,437.0073242,0.061444234,437.0073242,0.061305594,437.0073242,0.061420709,437.0073242,0.061932724,437.0073242,0.061935261,437.0073242,0.061357379,437.0073242,0.061232176,437.0073242,0.060480092,437.0073242,0.06442821,437.0073242,0.057212044,437.0073242,0.055736594
436.0073853,0.058507696,436.0073853,0.060410026,436.0073853,0.060637429,436.0073853,0.060489167,436.0073853,0.060704641,436.0073853,0.061166193,436.0073853,0.061400015,436.0073853,0.061729081,436.0073853,0.061994348,436.0073853,0.061839502,436.0073853,0.061974343,436.0073853,0.06244415,436.0073853,0.062374126,436.0073853,0.061784435,436.0073853,0.061693124,436.0073853,0.060781423,436.0073853,0.064766429,436.0073853,0.057759833,436.0073853,0.056254972
435.0071716,0.058938008,435.0071716,0.060998715,435.0071716,0.061056063,435.0071716,0.061046321,435.0071716,0.061276201,435.0071716,0.061592437,435.0071716,0.061976105,435.0071716,0.062341522,435.0071716,0.062421523,435.0071716,0.062309522,435.0071716,0.062446121,435.0071716,0.062992148,435.0071716,0.062893674,435.0071716,0.062252663,435.0071716,0.062266555,435.0071716,0.06118026,435.0071716,0.065127894,435.0071716,0.058145396,435.0071716,0.056625161
434.006897,0.059520308,434.006897,0.061582681,434.006897,0.06172201,434.006897,0.061607771,434.006897,0.06189917,434.006897,0.062313706,434.006897,0.062566079,434.006897,0.062883407,434.006897,0.063148573,434.006897,0.062866956,434.006897,0.063103966,434.006897,0.063564777,434.006897,0.063451014,434.006897,0.062900104,434.006897,0.062771402,434.006897,0.061742149,434.006897,0.06552583,434.006897,0.058688734,434.006897,0.057195332
433.0063782,0.060178343,433.0063782,0.062188316,433.0063782,0.062389366,433.0063782,0.062204268,433.0063782,0.062546022,433.0063782,0.062792614,433.0063782,0.063133635,433.0063782,0.063459583,433.0063782,0.063696563,433.0063782,0.063401736,433.0063782,0.063689277,433.0063782,0.064147681,433.0063782,0.063928507,433.0063782,0.063465752,433.0063782,0.063480645,433.0063782,0.062347051,433.0063782,0.066064507,433.0063782,0.059164759,433.0063782,0.057667237
432.0057068,0.060801432,432.0057068,0.062905043,432.0057068,0.062961563,432.0057068,0.062783912,432.0057068,0.063084304,432.0057068,0.06347771,432.0057068,0.063597865,432.0057068,0.063970827,432.0057068,0.064243205,432.0057068,0.064072669,432.0057068,0.064270571,432.0057068,0.064755104,432.0057068,0.064603776,432.0057068,0.064002052,432.0057068,0.0639349,432.0057068,0.062832192,432.0057068,0.066560812,432.0057068,0.05974365,432.0057068,0.05818399
431.0048218,0.061395064,431.0048218,0.063361898,431.0048218,0.063646533,431.0048218,0.063437201,431.0048218,0.063701354,431.0048218,0.064029835,431.0048218,0.064349823,431.0048218,0.064648055,431.0048218,0.064852737,431.0048218,0.064651087,431.0048218,0.064863198,431.0048218,0.065255962,431.0048218,0.065168224,431.0048218,0.064558089,431.0048218,0.064471297,431.0048218,0.063358456,431.0048218,0.067051046,431.0048218,0.060271535,431.0048218,0.05869798
430.0038147,0.062007781,430.0038147,0.064084612,430.0038147,0.06438107,430.0038147,0.064035863,430.0038147,0.064394251,430.0038147,0.064675719,430.0038147,0.06497547,430.0038147,0.065289661,430.0038147,0.065467529,430.0038147,0.065259092,430.0038147,0.065427504,430.0038147,0.065841861,430.0038147,0.065764211,430.0038147,0.065224677,430.0038147,0.065113306,430.0038147,0.064068861,430.0038147,0.06747286,430.0038147,0.060877874,430.0038147,0.059231538
429.002594,0.062812984,429.002594,0.064968921,429.002594,0.065209217,429.002594,0.064942703,429.002594,0.065117724,429.002594,0.065484509,429.002594,0.065702111,429.002594,0.066029668,429.002594,0.066252701,429.002594,0.066047028,429.002594,0.06619563,429.002594,0.0666738,429.002594,0.066518545,429.002594,0.065924108,429.002594,0.065841623,429.002594,0.064692907,429.002594,0.068091735,429.002594,0.061631724,429.002594,0.059923485
428.0011597,0.063451521,428.0011597,0.065632343,428.0011597,0.065891117,428.0011597,0.065573275,428.0011597,0.065792404,428.0011597,0.066160776,428.0011597,0.066424124,428.0011597,0.066783436,428.0011597,0.066894963,428.0011597,0.066775791,428.0011597,0.066952914,428.0011597,0.067275219,428.0011597,0.067146063,428.0011597,0.066497244,428.0011597,0.06658981,428.0011597,0.065360665,428.0011597,0.068681903,428.0011597,0.062207405,428.0011597,0.060431566
426.9996643,0.064018466,426.9996643,0.066324167,426.9996643,0.066487469,426.9996643,0.066227011,426.9996643,0.066474617,426.9996643,0.066799283,426.9996643,0.067059658,426.9996643,0.067263037,426.9996643,0.06751994,426.9996643,0.067346275,426.9996643,0.067407914,426.9996643,0.067846686,426.9996643,0.067651629,426.9996643,0.067060806,426.9996643,0.067053676,426.9996643,0.065832376,426.9996643,0.069159605,426.9996643,0.062754743,426.9996643,0.060983818
425.9978943,0.064772978,425.9978943,0.066945001,425.9978943,0.067230158,425.9978943,0.066882826,425.9978943,0.067165524,425.9978943,0.067413419,425.9978943,0.067769617,425.9978943,0.067976691,425.9978943,0.068179198,425.9978943,0.067955256,425.9978943,0.06814225,425.9978943,0.068522505,425.9978943,0.068302475,425.9978943,0.067694709,425.9978943,0.067708291,425.9978943,0.066423908,425.9978943,0.069728516,425.9978943,0.063359678,425.9978943,0.061552346
424.9960022,0.065514937,424.9960022,0.06770508,424.9960022,0.068006538,424.9960022,0.067660704,424.9960022,0.067790739,424.9960022,0.068166204,424.9960022,0.068482555,424.9960022,0.068692602,424.9960022,0.068863809,424.9960022,0.068748675,424.9960022,0.06880945,424.9960022,0.06921649,424.9960022,0.069026612,424.9960022,0.068375796,424.9960022,0.068411551,424.9960022,0.067184977,424.9960022,0.070219696,424.9960022,0.063971788,424.9960022,0.062222462
423.993927,0.066321939,423.993927,0.068557329,423.993927,0.068740152,423.993927,0.068395033,423.993927,0.06867262,423.993927,0.068942286,423.993927,0.06911058,423.993927,0.069269165,423.993927,0.069577083,423.993927,0.069480814,423.993927,0.069578908,423.993927,0.069842391,423.993927,0.069677182,423.993927,0.069051519,423.993927,0.069132678,423.993927,0.067818761,423.993927,0.070870377,423.993927,0.064640306,423.993927,0.062750109
422.9916687,0.067146547,422.9916687,0.069500953,422.9916687,0.069686301,422.9916687,0.069297008,422.9916687,0.069500133,422.9916687,0.069762349,422.9916687,0.070033967,422.9916687,0.07022538,422.9916687,0.070421577,422.9916687,0.070237219,422.9916687,0.070489772,422.9916687,0.070757121,422.9916687,0.070330925,422.9916687,0.069854096,422.9916687,0.069867775,422.9916687,0.068690024,422.9916687,0.071607448,422.9916687,0.065400057,422.9916687,0.063509673
421.9892578,0.067964427,421.9892578,0.070271999,421.9892578,0.070501648,421.9892578,0.07005468,421.9892578,0.070289865,421.9892578,0.070588708,421.9892578,0.07084661,421.9892578,0.070996441,421.9892578,0.071150042,421.9892578,0.070979707,421.9892578,0.071195938,421.9892578,0.071456887,421.9892578,0.071148485,421.9892578,0.070595041,421.9892578,0.07061819,421.9892578,0.069348693,421.9892578,0.072176278,421.9892578,0.066043407,421.9892578,0.064214207
420.9866638,0.068688907,420.9866638,0.071134582,420.9866638,0.07128235,420.9866638,0.07073278,420.9866638,0.071009398,420.9866638,0.071367487,420.9866638,0.071616426,420.9866638,0.071818501,420.9866638,0.071908571,420.9866638,0.071756259,420.9866638,0.071958609,420.9866638,0.072235398,420.9866638,0.071847238,420.9866638,0.071237236,420.9866638,0.071322218,420.9866638,0.0699808,420.9866638,0.072731689,420.9866638,0.066671811,420.9866638,0.064807028
419.9839172,0.069530755,419.9839172,0.072147243,419.9839172,0.072142936,419.9839172,0.071847118,419.9839172,0.071869135,419.9839172,0.072207369,419.9839172,0.072427578,419.9839172,0.07267651,419.9839172,0.072843224,419.9839172,0.072596066,419.9839172,0.072795965,419.9839172,0.073112555,419.9839172,0.0725495,419.9839172,0.072075151,419.9839172,0.072105035,419.9839172,0.070773512,419.9839172,0.073467478,419.9839172,0.067327775,419.9839172,0.065503076
418.9809265,0.070360877,418.9809265,0.072862238,418.9809265,0.07290706,418.9809265,0.07253436,418.9809265,0.072657198,418.9809265,0.072931372,418.9809265,0.07316938,418.9809265,0.073332548,418.9809265,0.073485933,418.9809265,0.073359177,418.9809265,0.073453955,418.9809265,0.073830828,418.9809265,0.073291942,418.9809265,0.072751582,418.9809265,0.072736278,418.9809265,0.071347475,418.9809265,0.073938228,418.9809265,0.067980021,418.9809265,0.066134281
418.0164185,0.071398735,418.0164185,0.073848344,418.0164185,0.073848128,418.0164185,0.073546059,418.0164185,0.073572919,418.0164185,0.073832914,418.0164185,0.074053794,418.0164185,0.074272268,418.0164185,0.074351147,418.0164185,0.074188732,418.0164185,0.074354067,418.0164185,0.074642964,418.0164185,0.074139237,418.0164185,0.073642224,418.0164185,0.073519044,418.0164185,0.072239377,418.0164185,0.074738756,418.0164185,0.068674959,418.0164185,0.066884369
417.0131531,0.072241239,417.0131531,0.074834302,417.0131531,0.074782051,417.0131531,0.074352965,417.0131531,0.074536458,417.0131531,0.074740358,417.0131531,0.074917987,417.0131531,0.075074494,417.0131531,0.075266577,417.0131531,0.075038247,417.0131531,0.075248629,417.0131531,0.075535096,417.0131531,0.074963547,417.0131531,0.074282527,417.0131531,0.074294321,417.0131531,0.072998583,417.0131531,0.075511597,417.0131531,0.069494665,417.0131531,0.067598812
416.0097046,0.073231757,416.0097046,0.075838096,416.0097046,0.075769387,416.0097046,0.075312108,416.0097046,0.075446174,416.0097046,0.075724639,416.0097046,0.07586322,416.0097046,0.076003037,416.0097046,0.076250419,416.0097046,0.075949632,416.0097046,0.076141886,416.0097046,0.076447375,416.0097046,0.075792015,416.0097046,0.075287879,416.0097046,0.075172104,416.0097046,0.073865466,416.0097046,0.076101571,416.0097046,0.070210896,416.0097046,0.068394825
415.006134,0.074253164,415.006134,0.076927856,415.006134,0.076681361,415.006134,0.076352529,415.006134,0.076384962,415.006134,0.07667052,415.006134,0.076847948,415.006134,0.077019244,415.006134,0.077082276,415.006134,0.076945253,415.006134,0.07694155,415.006134,0.077304877,415.006134,0.076695226,415.006134,0.076060027,415.006134,0.075954415,415.006134,0.074749768,415.006134,0.076972201,415.006134,0.071056984,415.006134,0.069124423
414.0023193,0.075187281,414.0023193,0.077864438,414.0023193,0.077658139,414.0023193,0.077270329,414.0023193,0.07737308,414.0023193,0.077533379,414.0023193,0.077733517,414.0023193,0.077862546,414.0023193,0.077973865,414.0023193,0.077758193,414.0023193,0.07789284,414.0023193,0.078139715,414.0023193,0.077564977,414.0023193,0.0769668,414.0023193,0.076848969,414.0023193,0.075473003,414.0023193,0.077715904,414.0023193,0.071791559,414.0023193,0.069906391
412.9984131,0.076195382,412.9984131,0.078914665,412.9984131,0.078767844,412.9984131,0.078420781,412.9984131,0.078292549,412.9984131,0.078546077,412.9984131,0.078691266,412.9984131,0.078875922,412.9984131,0.078910656,412.9984131,0.078700915,412.9984131,0.078794569,412.9984131,0.079109848,412.9984131,0.07853581,412.9984131,0.077901572,412.9984131,0.077775657,412.9984131,0.07639052,412.9984131,0.078586124,412.9984131,0.07272137,412.9984131,0.070647851
411.9942322,0.077351086,411.9942322,0.080159105,411.9942322,0.079672925,411.9942322,0.07957653,411.9942322,0.079305992,411.9942322,0.07957752,411.9942322,0.079699203,411.9942322,0.07988482,411.9942322,0.07989686,411.9942322,0.079715185,411.9942322,0.079795063,411.9942322,0.079954766,411.9942322,0.079483852,411.9942322,0.078726791,411.9942322,0.078651547,411.9942322,0.07725697,411.9942322,0.079397447,411.9942322,0.073531374,411.9942322,0.071427412
410.9899902,0.078265794,410.9899902,0.08105015,410.9899902,0.080747955,410.9899902,0.080426931,410.9899902,0.080315329,410.9899902,0.080494195,410.9899902,0.080591105,410.9899902,0.080802299,410.9899902,0.080852091,410.9899902,0.080557421,410.9899902,0.080675505,410.9899902,0.080882683,410.9899902,0.080367379,410.9899902,0.079511367,410.9899902,0.07951472,410.9899902,0.078028634,410.9899902,0.080008104,410.9899902,0.074396588,410.9899902,0.07222788
409.9855347,0.079278618,409.9855347,0.08217755,409.9855347,0.081774056,409.9855347,0.08146739,409.9855347,0.081360325,409.9855347,0.081464455,409.9855347,0.081597127,409.9855347,0.081721559,409.9855347,0.081887789,409.9855347,0.08152023,409.9855347,0.081590787,409.9855347,0.081793904,409.9855347,0.081284225,409.9855347,0.080452636,409.9855347,0.080354013,409.9855347,0.078936204,409.9855347,0.080790758,409.9855347,0.075188048,409.9855347,0.072954826
