"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"46",323.04060274696,5315924.5,123.76,"C14H12O9","O9","CHO",14,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324.04787919912,323.04085553134,-0.78008342714849,0.78,323,322.679892724022,0.32010727597816,9,0.642857142857143,0.857142857142857,0,24.9267793833462,23,0.9,30,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"47",323.055953705938,1323990.4,29.52,"C18H12O6","O6","CHO",18,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324.063230158098,323.05611166444,-0.487431116656191,0.49,323,322.695226541982,0.304773458018019,13,0.333333333333333,0.666666666666667,7,24.9279529320462,24,1,38,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"48",595.276200646818,798686.9,6.34,"C30H44O12","O12","CHO",30,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,596.283477098978,595.27600041904,0.335792934324142,0.34,595,594.611509923226,0.38849007677436,9,0.4,1.46666666666667,-3,45.8679443747077,42,0.9,62,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"49",403.046235963762,1562665.8,23.69,"C22H12O8","O8","CHO",22,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,404.053512415922,403.04594090904,0.73023674547153,0.73,403,402.596190936037,0.403809063963081,17,0.363636363636364,0.545454545454545,9,31.0810167200923,30,1,46,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"50",323.149893454905,2954081.3,68,"C17H24O6","O6","CHO",17,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324.157169907065,323.15001204724,-0.36584825500143,0.37,323,322.789061396986,0.210938603013744,6,0.352941176470588,1.41176470588235,0,24.9351760384154,23,0.9,36,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"51",324.998745514266,1026168.6,22.48,"C16H6O8","O8","CHO",16,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326.006021966426,324.99899071764,-0.752143696339343,0.75,325,324.63584901162,0.364150988379549,14,0.5,0.375,6,25.0774051669077,24,1,34,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"52",325.019942457621,2285883,52.22,"C13H10O10","O10","CHO",13,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326.027218909781,325.02012008984,-0.544838615413249,0.54,325,324.65702228628,0.342977713719961,9,0.769230769230769,0.769230769230769,-1,25.0790305032308,23,0.9,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"53",325.035307416562,2435517,55.76,"C17H10O7","O7","CHO",17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326.042583868722,325.03537622294,-0.211034942194839,0.21,325,324.67237008857,0.32762991142971,13,0.411764705882353,0.588235294117647,6,25.0802040519308,24,1,36,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"54",469.150539032256,2459248,29.19,"C25H26O9","O9","CHO",25,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.157815484416,469.15040597794,0.28299926501377,0.28,469,468.626681349177,0.373318650823421,13,0.36,1.04,4,36.1659755715462,34,0.9,52,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"55",325.071609319553,1595329.3,35.92,"C18H14O6","O6","CHO",18,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326.078885771713,325.07176172824,-0.46739820689938,0.47,325,324.708631456532,0.29136854346757,12,0.333333333333333,0.777777777777778,6,25.0830029369538,24,1,38,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
