"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"28",297.134347347719,1431505.4,35.07,"C15H22O6","O6","CHO",15,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.141623799879,297.13436198344,-0.0490898279449553,0.05,297,296.802564480996,0.197435519004443,5,0.4,1.46666666666667,-1,22.9339721873538,21,0.9,32,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"29",299.040760776239,830813.1,19.58,"C12H12O9","O9","CHO",12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.048037228399,299.04085553134,-0.315799769618783,0.32,299,298.70684919125,0.293150808749886,7,0.75,1,-2,23.0806255371923,21,0.9,26,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"30",299.077175708019,2323295.8,58.05,"C13H16O8","O8","CHO",13,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.084452160179,299.07724103664,-0.217700785157932,0.22,299,298.743223461792,0.256776538207816,6,0.615384615384615,1.23076923076923,-2,23.0834244222154,21,0.9,28,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"31",299.113609639764,1855202.5,45.98,"C14H20O7","O7","CHO",14,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.120886091924,299.11362654194,-0.056317894161472,0.06,299,298.779616711083,0.220383288916935,5,0.5,1.42857142857143,-2,23.0862233072385,21,0.9,30,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"32",301.056538999875,864371.6,20.04,"C12H14O9","O9","CHO",12,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302.063815452035,301.05650559514,0.110588335830692,0.11,301,300.720376578913,0.279623421086796,6,0.75,1.16666666666667,-3,23.2356755421,21,0.9,26,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"33",301.092853931842,1552630.4,37.43,"C13H18O8","O8","CHO",13,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302.100130384002,301.09289110044,-0.12303403438039,0.12,301,300.756650961303,0.243349038696749,5,0.615384615384615,1.38461538461538,-3,23.2384744271231,21,0.9,28,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"34",305.030042801785,928997.4,21.67,"C14H10O8","O8","CHO",14,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.037319253945,305.03029084524,-0.810500677250075,0.81,305,304.689443530981,0.31055646901882,10,0.571428571428571,0.714285714285714,2,23.5413513305692,22,0.9,30,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"35",305.066464721641,1390760.3,33.34,"C15H14O7","O7","CHO",15,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.073741173801,305.06667635054,-0.691431083569974,0.69,305,304.725824781796,0.274175218203936,9,0.466666666666667,0.933333333333333,2,23.5441502155923,22,0.9,32,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"36",305.102864641546,1163499.1,27.59,"C16H18O6","O6","CHO",16,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.110141093706,305.10306185584,-0.64425926358137,0.64,305,304.762184057225,0.237815942775228,8,0.375,1.125,2,23.5469491006154,22,0.9,34,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"37",307.045735366389,1519813.4,36.59,"C14H12O8","O8","CHO",14,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.053011818549,307.04594090904,-0.667231428918648,0.67,307,306.702885355259,0.297114644740589,9,0.571428571428571,0.857142857142857,1,23.6964013354769,22,0.9,30,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
