"","exp_mass","abundance","RT"
"389",431.128457324838,813113.5,13.36
"390",432.012103626375,782286.7,12.8
"391",432.035910580616,1068881,18.04
"392",432.04849855642,1599186.1,27.74
"393",432.063313527944,880851.6,14.6
"394",432.072263510741,1069268.5,18.05
"395",432.084580487067,838037.6,13.82
"396",432.983504759238,1583531.8,27.45
"397",433.034994660269,875696.8,14.5
"398",433.071486590127,1897524.3,33.2
"399",433.107979519984,1371063.6,23.57
"400",434.027979751645,954319.3,15.94
"401",434.04276272323,744720.8,12.11
"402",434.051713706026,1014289.6,17.04
"403",434.064397681646,871826.8,14.43
"404",434.079052653477,872084.2,14.44
"405",434.087888636494,1027989,17.29
"406",435.050918785446,2183792.3,38.43
"407",435.08718971573,2499187.8,44.2
"408",435.123595645754,1282167.1,21.94
"409",436.030902901812,767628.5,12.52
"410",436.043525877549,771053.8,12.59
"411",436.058585848602,953551.1,15.92
"412",436.067352831751,888143.9,14.73
"413",436.978530080371,769317.3,12.55
"414",437.257579544008,3378751.3,60.29
"415",438.037919044111,1212424,20.11
"416",438.046496027625,880072.8,14.19
"417",438.074394974001,1165067.4,19.26
"418",440.01724723963,826303.1,13.23
"419",440.041187193615,780033.3,12.4
"420",440.053495169958,1175746.4,19.45
"421",440.077557123708,995140.6,16.23
"422",440.089805100166,898693.8,14.52
"423",441.076565203507,944160.4,15.32
"424",441.113021133435,889507.7,14.35
"425",442.033020365098,1609847.8,27.18
"426",442.056663319653,979385.9,15.95
"427",442.069293295377,1384187,23.16
"428",442.083954267197,740476.4,11.7
"429",442.09307324967,833981.3,13.36
"430",443.092350328952,1272664,21.17
"431",444.012306560697,845611.4,13.56
"432",444.035867515411,969837.5,15.78
"433",444.048618490902,1294382.6,21.56
"434",444.072229445519,1015984.8,16.6
"435",444.085120420741,733617.9,11.57
"436",444.98352569391,1215107,20.14
"437",445.071708524413,1630859,27.55
"438",445.107889454869,1466382.3,24.62
"439",446.027880686547,1062112.9,17.42
"440",446.051675640811,1061283,17.4
"441",446.064251616639,1018468.1,16.64
"442",446.087946571094,857702.3,13.78
"443",446.103574541056,744935.6,11.77
"444",447.050887720218,1655996.4,27.99
"445",447.087137650542,2174143.8,37.22
"446",447.13409756028,2237891.8,38.35
"447",447.137768553224,769604.1,12.21
"448",448.031142836063,819731.8,13.1
"449",448.043509812292,1114260.9,18.34
"450",448.058284783893,1046294.2,17.13
"451",448.067172766809,1149079,18.96
"452",448.978581014985,983656,16.01
"453",449.030069916018,1334252.5,22.26
"454",449.066462846066,2718831.8,46.91
"455",449.103005775827,2066291,35.29
"456",450.037650979339,871749.8,14.02
"457",450.046402962516,803974.6,12.81
"458",450.074193909099,1218505,20.19
"459",450.098465862446,770507.1,12.22
"460",452.053555104555,1411063.5,23.62
"461",452.062052088223,860216.3,13.81
"462",452.077483058563,991289.6,16.15
"463",452.089939034621,1116154.8,18.37
"464",453.113001068186,810004.5,12.92
"465",454.0327653003,1349029,22.51
"466",454.056607254473,929255.1,15.04
"467",454.069339230001,1385000.3,23.15
"468",455.092571263239,1105729.6,18.18
"469",456.012374495279,765265.9,12.11
"470",456.036293449304,816723.9,13.03
"471",456.048552425741,1493717,25.09
"472",456.072377379947,1067863.1,17.5
"473",456.084757356151,785176.1,12.47
"474",456.983346628966,823206.3,13.14
"475",457.071705459131,1149934,18.43
"476",457.107894389572,1127409.1,18.04
"477",458.027743621523,1087745,17.35
"478",458.051503575854,1048323.1,16.67
"479",458.064148551549,1336836.3,21.66
"480",458.078877523238,715781.5,10.91
"481",459.050615655453,832473.8,12.93
