"","exp_mass","abundance","RT"
"2629",859.025322451498,987721.1,6.84
"2630",859.096125296252,1781690.1,13.79
"2631",859.119768244411,1491210.5,11.24
"2632",860.06367317475,941667.1,6.43
"2633",861.039426035259,1033811,7.23
"2634",861.076212954597,1911341.8,14.91
"2635",861.108645883483,1131460.5,8.08
"2636",861.148280796577,912608.5,6.17
"2637",862.047614824646,967771.6,6.65
"2638",862.171304553436,677107.7,4.1
"2639",863.056755611945,1871654.3,14.55
"2640",863.091810535082,1666239.9,12.75
"2641",864.04080145427,756416.6,4.78
"2642",864.060247411631,927662.8,6.28
"2643",865.073082190831,1642046.4,12.53
"2644",865.104768121355,1388309.6,10.31
"2645",865.177655961537,746953.4,4.69
"2646",866.073686996847,917512.1,6.18
"2647",867.051572852678,1603010.6,12.17
"2648",867.088628771427,1576412.6,11.94
"2649",867.12195269836,1774452.1,13.67
"2650",867.158203618874,968718.2,6.62
"2651",868.075442607682,1059295.4,7.41
"2652",869.044901481991,1021269.3,7.07
"2653",869.180912183766,1001846.5,6.9
"2654",870.125051113593,862941,5.68
"2655",871.028723132149,883367.7,5.85
"2656",871.058146067635,1350588.9,9.94
"2657",871.155433854316,1134529.8,8.05
"2658",872.030215936218,838840.5,5.46
"2659",872.135679704972,747652.3,4.66
"2660",873.077355640199,1219372.3,8.78
"2661",873.103447582989,1343502.9,9.86
"2662",873.13372051661,1074388.3,7.51
"2663",874.091109417384,951753.6,6.43
"2664",874.141636306596,827341.8,5.34
"2665",875.05942929419,1227589.4,8.84
"2666",875.083125242233,1534454.9,11.52
"2667",876.100046012474,918328.6,5.12
"2668",877.035422961512,1496736,9.34
"2669",880.07230930266,1057859.1,6.12
"2670",881.067392120784,1332761.5,8.12
"2671",881.104129040233,1328083.6,8.09
"2672",881.140759959914,1194191.3,7.11
"2673",882.08860688161,797059,4.2
"2674",883.057428757315,1617864.3,10.2
"2675",883.083671699773,1778075.6,11.37
"2676",883.117064626554,1442548.6,8.91
"2677",884.113321442104,1014254.4,5.78
"2678",885.04177640632,1310903.1,7.94
"2679",885.075681331978,1589198.9,9.98
"2680",885.097108284996,1450207.5,8.96
"2681",886.084947119003,1194804.4,7.09
"2682",887.019286070318,973282.9,5.46
"2683",887.055637990611,1358973.5,8.28
"2684",887.112362866232,1412647.6,8.67
"2685",888.099465701854,1050556.9,6.02
"2686",889.03533164982,1116782.4,6.5
"2687",889.070819572007,1469959.8,9.08
"2688",889.107716491105,1362180,8.3
"2689",890.119448272723,905901.4,4.95
"2690",890.166166170287,780783.4,4.04
"2691",891.051212229684,1736828.1,11.02
"2692",891.088101148799,2129687,13.9
"2693",891.123143071964,1412656.6,8.65
"2694",891.158558994309,901259.6,4.91
"2695",892.074407986166,1076078.1,6.19
"2696",892.111154905592,870601.3,4.68
"2697",893.065024814082,1637066.3,10.28
"2698",893.147781632625,1182663.6,6.96
"2699",894.066726617693,982766.1,5.49
"2700",895.013119542577,800522.3,4.16
"2701",895.051118459259,1225989.6,7.27
"2702",895.08143739278,1249948.6,7.44
"2703",896.059299248663,787822.9,4.06
"2704",896.106597144955,1125779,6.53
"2705",897.035638107886,890721.7,4.8
"2706",897.102574961117,1383794.9,8.41
"2707",897.132104896368,1547976.5,9.61
"2708",898.08517080662,1037834.4,5.87
"2709",899.054211681845,1004568,5.63
"2710",899.093256596233,1678645,10.56
"2711",900.100228388289,1050654.6,5.96
"2712",900.133570315181,864823.3,4.6
"2713",901.039069329732,1029973.3,5.8
"2714",901.072489256454,1529326.1,9.45
"2715",901.140921106406,1238305.1,7.32
"2716",903.085305843036,1365119,8.24
"2717",904.07376167569,867290.3,4.6
"2718",905.034972568084,1123042.4,6.46
"2719",905.06606449991,1858296.5,11.84
"2720",905.104019416688,1433556.4,8.73
"2721",906.13878114781,823250.8,4.26
"2722",907.050669148351,1267188.3,7.5
"2723",907.083411076559,1455691.8,8.88
"2724",907.156153917059,1130498.4,6.5
"2725",908.067314919195,886947.4,4.72
"2726",909.062008738172,1259008.5,7.43
"2727",909.097309660769,1975579.1,12.67
"2728",909.135264577547,1598519.3,9.92
"2729",910.105356450468,947906.2,5.15
"2730",911.077788318257,1507535.6,9.24
"2731",911.117190231862,1247147.8,7.33
