"","abundance","exp_mass","formula","R_mass","recal_err"
"173",25602836,353.124977,"C17H22O8",353.124173365765,0.0505835496459742
"174",8495385,353.161296,"C18H26O7",353.160492283111,0.239126999492673
"175",5208089.5,355.031558,"C14H12O11",355.030750026809,0.183789378450622
"176",18536478,355.06778,"C15H16O10",355.066971944376,0.276952926764067
"177",24284196,355.10425,"C16H20O9",355.103441861378,0.0392143804732739
"178",14374952,355.140634,"C17H24O8",355.139825778576,0.0436821279142413
"179",9771314,357.047065,"C14H14O11",357.046252439961,0.230781751856684
"180",3199028,357.06228,"C18H14O8",357.061467405335,0.346067759128128
"181",14143799,357.083545,"C15H18O10",357.082732356941,0.0336389868533613
"182",15100220,357.119785,"C16H22O9",357.118972274467,0.374037320053329
"183",3399233.3,357.156351,"C17H26O8",357.155538191251,0.131135070644026
"184",4207691.5,359.041683,"C17H12O9",359.040865900653,0.0288805923249052
"185",6072910.5,359.0628,"C14H16O11",359.061982852595,0.00571195249243876
"186",5636176.5,359.077995,"C18H16O8",359.077177818014,0.176058569744609
"187",7055955.5,359.099175,"C15H20O10",359.098357769814,0.0351965575645252
"188",3003736.8,359.135529,"C16H24O9",359.13471168708,0.123148927808914
"189",2949211,359.150771,"C20H24O6",359.149953652392,0.162591801708336
"190",2878822.8,361.020826,"C16H10O10",361.020004396561,0.320462135347814
"191",8299884,361.057317,"C17H14O9",361.056495313516,0.0284764954232966
"192",8462705,361.093629,"C18H18O8",361.092807230878,0.232265890895047
"193",8788854,361.130096,"C19H22O7",361.129274147887,0.00680601958468832
"194",3696763.8,361.166448,"C20H26O6",361.165626065158,0.0998042886287863
"195",8529035,363.036537,"C16H12O10",363.03571080925,0.163467060789655
"196",11439248,363.073036,"C17H16O9",363.072209726186,0.148915980428058
"197",15236246,363.109266,"C18H20O8",363.108439643735,0.279587214096232
"198",12749979,363.145799,"C19H24O7",363.144972560594,0.12637118183303
"199",13253043,365.052168,"C16H14O10",365.05133722212,0.227352409520888
"200",16320952,365.088639,"C17H18O9",365.08780813912,0.00661862720855723
"201",24302014,365.124982,"C18H22O8",365.124151056411,0.110021821514228
"202",11494851,365.16138,"C19H26O7",365.160548973578,0.0760206991924908
"203",6099161.5,367.031575,"C15H12O11",367.030739717428,0.149691811211335
"204",17985246,367.067833,"C16H16O10",367.066997634913,0.197910226750835
"205",24558308,367.104354,"C17H20O9",367.103518551799,0.170974307529325
"206",24259306,367.140599,"C18H24O8",367.139763469314,0.211969712113243
"207",4790511,367.177122,"C19H28O7",367.176286386195,0.162290069313665
"208",11842568,369.047232,"C15H14O11",369.046392130239,0.155239312148262
"209",21005326,369.083475,"C16H18O10",369.082635047758,0.231106137412872
"210",24558612,369.11994,"C17H22O9",369.119099964772,0.0159449026637813
"211",10256409,369.156286,"C18H26O8",369.155445882056,0.123182736325215
"212",3367221,371.026409,"C14H12O12",371.025564626071,0.0937190570817373
"213",2881847.3,371.041635,"C18H12O9",371.04079059142,0.17502094271586
"214",12501307,371.062833,"C15H16O11",371.061988543178,0.00980870548184529
"215",2910012.8,371.078086,"C19H16O8",371.077241508465,0.00127150151446658
"216",17465664,371.099142,"C16H20O10",371.098297460546,0.196574006734658
"217",10612038,371.135656,"C17H24O9",371.134811377449,0.149442507875462
"218",5484652.5,373.057394,"C18H14O9",373.056545003999,0.105637773499031
"219",7596656,373.078453,"C15H18O11",373.077603956073,0.0831228250178721
"220",5458546.5,373.093688,"C19H18O8",373.092838921401,0.139855354389549
"221",6685301.5,373.114926,"C16H22O10",373.114076873069,0.15116137548647
"222",6320031.5,375.036587,"C17H12O10",375.035733499794,0.0977342674937826
"223",9181093,375.073052,"C18H16O9",375.072198416807,0.113999044723659
"224",9453483,375.109337,"C19H20O8",375.108483334231,0.15416873482024
"225",7232432.5,375.145833,"C20H24O7",375.144979251174,0.14016352153682
"226",11467995,377.052338,"C17H14O10",377.051479912391,0.158320451131497
"227",12888288,377.088598,"C18H18O9",377.087739829871,0.17474144696271
"228",15316198,377.125071,"C19H22O8",377.124212746867,0.0570603191573199
"229",9972972,377.161382,"C20H26O7",377.160523664231,0.140706935839634
"230",7558675,379.031487,"C16H12O11",379.030624408286,0.159268513863879
"231",15292953,379.067954,"C17H16O10",379.067091325295,0.0555153876677551
"232",19896862,379.104274,"C18H20O9",379.103411242639,0.117498008233959
"233",22608420,379.140714,"C19H24O8",379.13985115971,0.0260269921274459
"234",6581802,379.177049,"C20H28O7",379.176186077019,0.107391017200532
"235",12536659,381.047232,"C16H14O11",381.046364820897,0.0786811321138554
